Fault log of Dyd2
Iteration,Time(s),Current(A),Code
2206.000000,2207.000000,0.834598,-1.000000
2426.000000,2427.000000,3.355135,-1.000000
2426.000000,2427.000000,3.355135,-2.000000
2702.000000,2703.000000,0.836204,-1.000000
3240.000000,3241.000000,0.903795,-1.000000
3563.000000,3564.000000,1.067469,-1.000000
3570.000000,3571.000000,0.911840,-1.000000
3709.000000,3710.000000,1.100832,-1.000000
3712.000000,3713.000000,0.938347,-1.000000
4123.000000,4124.000000,0.842444,-1.000000
4367.000000,4368.000000,0.959006,-1.000000
4376.000000,4377.000000,0.967013,-1.000000
4554.000000,4555.000000,0.830051,-1.000000
4563.000000,4564.000000,0.983729,-1.000000
4625.000000,4626.000000,3.456503,-1.000000
4625.000000,4626.000000,3.456503,-2.000000
5235.000000,5236.000000,3.210876,-1.000000
5610.000000,5611.000000,0.958127,-1.000000
5613.000000,5614.000000,0.969200,-1.000000
5616.000000,5617.000000,0.946858,-1.000000
5878.000000,5879.000000,0.837468,-1.000000
5882.000000,5883.000000,0.962869,-1.000000
5885.000000,5886.000000,1.063437,-1.000000
6033.000000,6034.000000,0.948145,-1.000000
6291.000000,6292.000000,0.842662,-1.000000
6328.000000,6329.000000,0.927561,-1.000000
6334.000000,6335.000000,0.945466,-1.000000
6369.000000,6370.000000,0.975787,-1.000000
6457.000000,6458.000000,0.910611,-1.000000
6461.000000,6462.000000,0.901559,-1.000000
6533.000000,6534.000000,0.840578,-1.000000
6568.000000,6569.000000,0.930192,-1.000000
6653.000000,6654.000000,0.899210,-1.000000
6659.000000,6660.000000,1.202615,-1.000000
6666.000000,6667.000000,0.928323,-1.000000
6700.000000,6701.000000,0.959838,-1.000000
6704.000000,6705.000000,0.905378,-1.000000
6721.000000,6722.000000,0.832401,-1.000000
6733.000000,6734.000000,1.164694,-1.000000
6894.000000,6895.000000,1.023626,-1.000000
6911.000000,6912.000000,0.940993,-1.000000
6918.000000,6919.000000,0.944176,-1.000000
6929.000000,6930.000000,0.930109,-1.000000
7000.000000,7001.000000,0.970725,-1.000000
7043.000000,7044.000000,0.537662,-2.000000
7071.000000,7072.000000,0.985429,-1.000000
7078.000000,7079.000000,1.071936,-1.000000
7102.000000,7103.000000,0.750133,-2.000000
7110.000000,7111.000000,3.072075,-1.000000
7328.000000,7329.000000,0.907699,-1.000000
7352.000000,7353.000000,0.830876,-1.000000
7420.000000,7421.000000,1.012821,-1.000000
7427.000000,7428.000000,1.033007,-1.000000
7431.000000,7432.000000,0.921110,-1.000000
7434.000000,7435.000000,0.994470,-1.000000
7440.000000,7441.000000,0.991569,-1.000000
7482.000000,7483.000000,0.842845,-1.000000
7488.000000,7489.000000,1.027451,-1.000000
7492.000000,7493.000000,1.023168,-1.000000
7497.000000,7498.000000,0.911724,-1.000000
7513.000000,7514.000000,0.837845,-1.000000
7586.000000,7587.000000,0.843937,-1.000000
7616.000000,7617.000000,0.957945,-1.000000
7619.000000,7620.000000,1.052833,-1.000000
7623.000000,7624.000000,1.065467,-1.000000
7626.000000,7627.000000,0.954825,-1.000000
7652.000000,7653.000000,0.884997,-2.000000
7716.000000,7717.000000,1.012307,-1.000000
7728.000000,7729.000000,0.921164,-1.000000
7734.000000,7735.000000,1.251280,-1.000000
7792.000000,7793.000000,0.925827,-1.000000
7796.000000,7797.000000,0.956701,-1.000000
7802.000000,7803.000000,0.917579,-1.000000
7823.000000,7824.000000,0.693868,-2.000000
7869.000000,7870.000000,0.942534,-1.000000
7871.000000,7872.000000,0.831577,-1.000000
7880.000000,7881.000000,0.918889,-1.000000
7907.000000,7908.000000,0.913978,-1.000000
7931.000000,7932.000000,0.580025,-2.000000
8024.000000,8025.000000,0.714574,-2.000000
8026.000000,8027.000000,0.965048,-1.000000
8034.000000,8035.000000,1.163048,-1.000000
8048.000000,8049.000000,0.926219,-1.000000
8094.000000,8095.000000,0.723726,-2.000000
8097.000000,8098.000000,0.940092,-1.000000
8101.000000,8102.000000,0.829609,-1.000000
8103.000000,8104.000000,1.022588,-1.000000
8128.000000,8129.000000,0.908943,-2.000000
8140.000000,8141.000000,0.987370,-1.000000
8143.000000,8144.000000,0.830407,-1.000000
8146.000000,8147.000000,0.958637,-1.000000
8160.000000,8161.000000,1.057423,-1.000000
8162.000000,8163.000000,0.952726,-1.000000
8165.000000,8166.000000,1.031172,-1.000000
8170.000000,8171.000000,1.056865,-1.000000
8191.000000,8192.000000,0.741135,-2.000000
8197.000000,8198.000000,0.969884,-1.000000
8200.000000,8201.000000,0.839758,-1.000000
8206.000000,8207.000000,1.055657,-1.000000
8229.000000,8230.000000,0.745471,-2.000000
8250.000000,8251.000000,0.758715,-2.000000
8290.000000,8291.000000,0.645963,-2.000000
8293.000000,8294.000000,1.041003,-1.000000
8297.000000,8298.000000,1.082017,-1.000000
8302.000000,8303.000000,0.840657,-1.000000
8320.000000,8321.000000,0.838692,-1.000000
8329.000000,8330.000000,0.925486,-1.000000
8336.000000,8337.000000,1.075299,-1.000000
8365.000000,8366.000000,0.663061,-2.000000
8413.000000,8414.000000,0.654711,-2.000000
8419.000000,8420.000000,1.070106,-1.000000
8430.000000,8431.000000,0.939760,-1.000000
8455.000000,8456.000000,0.527974,-2.000000
8466.000000,8467.000000,0.926066,-1.000000
8488.000000,8489.000000,0.475837,-2.000000
8505.000000,8506.000000,0.954664,-1.000000
8511.000000,8512.000000,1.112106,-1.000000
8514.000000,8515.000000,0.960414,-1.000000
8527.000000,8528.000000,0.830015,-1.000000
8543.000000,8544.000000,0.975997,-1.000000
8546.000000,8547.000000,0.976793,-1.000000
8553.000000,8554.000000,1.087983,-1.000000
8571.000000,8572.000000,0.932118,-1.000000
8580.000000,8581.000000,0.986489,-1.000000
8605.000000,8606.000000,1.009501,-1.000000
8616.000000,8617.000000,0.986774,-1.000000
8618.000000,8619.000000,0.834156,-1.000000
8642.000000,8643.000000,0.779689,-2.000000
8663.000000,8664.000000,0.802343,-2.000000
8687.000000,8688.000000,0.669285,-2.000000
8712.000000,8713.000000,0.632237,-2.000000
8725.000000,8726.000000,0.838683,-1.000000
8751.000000,8752.000000,0.800846,-2.000000
8760.000000,8761.000000,1.005328,-1.000000
8766.000000,8767.000000,1.000456,-1.000000
8772.000000,8773.000000,1.005793,-1.000000
8782.000000,8783.000000,0.946247,-1.000000
8787.000000,8788.000000,0.834379,-1.000000
8790.000000,8791.000000,0.974609,-1.000000
8808.000000,8809.000000,0.945911,-1.000000
8813.000000,8814.000000,1.084017,-1.000000
8819.000000,8820.000000,1.023135,-1.000000
8825.000000,8826.000000,0.937265,-1.000000
8838.000000,8839.000000,1.078662,-1.000000
8849.000000,8850.000000,1.061162,-1.000000
8862.000000,8863.000000,0.980071,-1.000000
8869.000000,8870.000000,0.962420,-1.000000
8871.000000,8872.000000,1.164845,-1.000000
8885.000000,8886.000000,0.980289,-1.000000
8890.000000,8891.000000,0.964839,-1.000000
8909.000000,8910.000000,0.977596,-1.000000
8920.000000,8921.000000,0.973379,-1.000000
8934.000000,8935.000000,1.086314,-1.000000
8942.000000,8943.000000,0.944204,-1.000000
8959.000000,8960.000000,0.990663,-1.000000
8977.000000,8978.000000,0.977860,-1.000000
8980.000000,8981.000000,0.934545,-1.000000
8995.000000,8996.000000,0.937088,-1.000000
8999.000000,9000.000000,0.983573,-1.000000
9007.000000,9008.000000,1.108069,-1.000000
9011.000000,9012.000000,1.095290,-1.000000
9033.000000,9034.000000,0.686676,-2.000000
9037.000000,9038.000000,0.981576,-1.000000
9044.000000,9045.000000,0.975813,-1.000000
9049.000000,9050.000000,0.989566,-1.000000
9057.000000,9058.000000,1.006696,-1.000000
9071.000000,9072.000000,0.991749,-1.000000
9078.000000,9079.000000,0.988592,-1.000000
9087.000000,9088.000000,0.948390,-1.000000
9091.000000,9092.000000,0.963174,-1.000000
9104.000000,9105.000000,0.949319,-1.000000
9115.000000,9116.000000,0.981959,-1.000000
9117.000000,9118.000000,1.086297,-1.000000
9127.000000,9128.000000,1.118192,-1.000000
9144.000000,9145.000000,0.839529,-1.000000
9148.000000,9149.000000,1.083558,-1.000000
9150.000000,9151.000000,0.964412,-1.000000
9154.000000,9155.000000,1.098400,-1.000000
9160.000000,9161.000000,1.059678,-1.000000
9178.000000,9179.000000,0.946815,-1.000000
9183.000000,9184.000000,0.989593,-1.000000
