Fault log of Dyd2
Iteration,Time(s),Current(A),Code
23.000000,24.000000,0.334015,-1.000000
42.000000,43.000000,0.340732,-1.000000
48.000000,49.000000,0.303312,-1.000000
58.000000,59.000000,0.140334,-1.000000
86.000000,87.000000,0.262571,-1.000000
93.000000,94.000000,0.151186,-1.000000
101.000000,102.000000,0.327994,-1.000000
112.000000,113.000000,0.293029,-1.000000
219.000000,220.000000,0.350672,-1.000000
233.000000,234.000000,0.380473,-1.000000
236.000000,237.000000,0.144597,-1.000000
286.000000,287.000000,0.358907,-1.000000
296.000000,297.000000,0.281557,-1.000000
350.000000,351.000000,0.158097,-1.000000
353.000000,354.000000,0.304276,-1.000000
360.000000,361.000000,0.347435,-1.000000
365.000000,366.000000,0.159673,-1.000000
369.000000,370.000000,0.313651,-1.000000
375.000000,376.000000,0.031338,-1.000000
384.000000,385.000000,0.391449,-1.000000
386.000000,387.000000,0.283208,-1.000000
398.000000,399.000000,0.169322,-1.000000
401.000000,402.000000,0.387462,-1.000000
406.000000,407.000000,0.131912,-1.000000
408.000000,409.000000,0.270334,-1.000000
417.000000,418.000000,-0.001600,-1.000000
424.000000,425.000000,0.350782,-1.000000
427.000000,428.000000,0.204047,-1.000000
430.000000,431.000000,0.094810,-1.000000
463.000000,464.000000,0.278794,-1.000000
545.000000,546.000000,0.336193,-1.000000
549.000000,550.000000,0.278304,-1.000000
572.000000,573.000000,0.170164,-1.000000
600.000000,601.000000,0.256800,-1.000000
619.000000,620.000000,0.379243,-1.000000
621.000000,622.000000,0.128441,-1.000000
629.000000,630.000000,0.320447,-1.000000
633.000000,634.000000,0.326913,-1.000000
641.000000,642.000000,0.361354,-1.000000
645.000000,646.000000,0.335506,-1.000000
658.000000,659.000000,0.278873,-1.000000
666.000000,667.000000,0.121627,-1.000000
740.000000,741.000000,0.432221,-1.000000
744.000000,745.000000,0.294923,-1.000000
749.000000,750.000000,0.265636,-1.000000
1201.000000,1202.000000,0.334112,-1.000000
1217.000000,1218.000000,0.311563,-1.000000
1220.000000,1221.000000,0.425776,-1.000000
1223.000000,1224.000000,0.117306,-1.000000
1240.000000,1241.000000,0.343007,-1.000000
1254.000000,1255.000000,0.221035,-1.000000
1346.000000,1347.000000,0.294302,-1.000000
1361.000000,1362.000000,0.316846,-1.000000
1401.000000,1402.000000,0.282279,-1.000000
1415.000000,1416.000000,0.126988,-1.000000
1429.000000,1430.000000,0.197630,-1.000000
1449.000000,1450.000000,0.123827,-1.000000
1465.000000,1466.000000,0.293851,-1.000000
1484.000000,1485.000000,0.293776,-1.000000
1493.000000,1494.000000,0.131500,-1.000000
1507.000000,1508.000000,0.120680,-1.000000
1530.000000,1531.000000,0.119065,-1.000000
1533.000000,1534.000000,0.246698,-1.000000
1537.000000,1538.000000,0.124135,-1.000000
1557.000000,1558.000000,0.266995,-1.000000
1567.000000,1568.000000,0.299053,-1.000000
1571.000000,1572.000000,0.157194,-1.000000
1580.000000,1581.000000,0.135888,-1.000000
1587.000000,1588.000000,0.296293,-1.000000
1599.000000,1600.000000,0.120163,-1.000000
1606.000000,1607.000000,0.113104,-1.000000
1618.000000,1619.000000,0.200582,-1.000000
1646.000000,1647.000000,0.273306,-1.000000
1650.000000,1651.000000,0.136615,-1.000000
1652.000000,1653.000000,0.282876,-1.000000
1658.000000,1659.000000,0.337365,-1.000000
1673.000000,1674.000000,0.285805,-1.000000
1678.000000,1679.000000,0.256756,-1.000000
1685.000000,1686.000000,0.254814,-1.000000
1708.000000,1709.000000,0.124218,-1.000000
1713.000000,1714.000000,0.270536,-1.000000
1732.000000,1733.000000,0.338233,-1.000000
1747.000000,1748.000000,0.128189,-1.000000
1749.000000,1750.000000,0.228890,-1.000000
1780.000000,1781.000000,0.119356,-1.000000
1788.000000,1789.000000,0.116186,-1.000000
1809.000000,1810.000000,0.116022,-1.000000
1933.000000,1934.000000,0.006264,-1.000000
1937.000000,1938.000000,-0.031897,-1.000000
1941.000000,1942.000000,0.079370,-1.000000
1947.000000,1948.000000,0.044411,-1.000000
1954.000000,1955.000000,0.015259,-1.000000
1960.000000,1961.000000,0.098761,-1.000000
1967.000000,1968.000000,0.024309,-1.000000
