Fault log of Dyd2
Iteration,Time(s),Current(A),Code
2220.000000,2221.000000,0.742521,-1.000000
2426.000000,2427.000000,2.900722,-1.000000
2426.000000,2427.000000,2.900722,-2.000000
3002.000000,3003.000000,0.816917,-1.000000
3230.000000,3231.000000,0.743208,-1.000000
3240.000000,3241.000000,0.820509,-1.000000
3563.000000,3564.000000,0.959403,-1.000000
3570.000000,3571.000000,0.827336,-1.000000
3709.000000,3710.000000,0.987715,-1.000000
4119.000000,4120.000000,0.755845,-1.000000
4367.000000,4368.000000,0.867361,-1.000000
4376.000000,4377.000000,0.874156,-1.000000
4554.000000,4555.000000,0.757930,-1.000000
4563.000000,4564.000000,0.888341,-1.000000
4625.000000,4626.000000,2.986743,-1.000000
5235.000000,5236.000000,2.778303,-1.000000
5621.000000,5622.000000,0.706985,-2.000000
5879.000000,5880.000000,0.884412,-1.000000
5882.000000,5883.000000,0.870639,-1.000000
5898.000000,5899.000000,0.756464,-1.000000
6033.000000,6034.000000,0.858145,-1.000000
6141.000000,6142.000000,0.747290,-1.000000
6145.000000,6146.000000,0.751949,-1.000000
6196.000000,6197.000000,0.741520,-1.000000
6326.000000,6327.000000,0.813405,-1.000000
6334.000000,6335.000000,0.855871,-1.000000
6369.000000,6370.000000,0.881601,-1.000000
6457.000000,6458.000000,0.826293,-1.000000
6461.000000,6462.000000,0.818612,-1.000000
6569.000000,6570.000000,0.967490,-1.000000
6575.000000,6576.000000,0.749981,-1.000000
6653.000000,6654.000000,0.816618,-1.000000
6659.000000,6660.000000,1.074088,-1.000000
6666.000000,6667.000000,0.841323,-1.000000
6700.000000,6701.000000,0.868067,-1.000000
6704.000000,6705.000000,0.821852,-1.000000
6721.000000,6722.000000,0.759923,-1.000000
6733.000000,6734.000000,1.041908,-1.000000
6894.000000,6895.000000,0.922198,-1.000000
6898.000000,6899.000000,0.752483,-1.000000
6911.000000,6912.000000,0.852075,-1.000000
6929.000000,6930.000000,0.842839,-1.000000
6995.000000,6996.000000,0.747774,-1.000000
7000.000000,7001.000000,0.877306,-1.000000
7046.000000,7047.000000,0.749777,-1.000000
7071.000000,7072.000000,0.889783,-1.000000
7078.000000,7079.000000,0.963194,-1.000000
7110.000000,7111.000000,2.660517,-1.000000
7328.000000,7329.000000,0.823821,-1.000000
7352.000000,7353.000000,0.758630,-1.000000
7418.000000,7419.000000,0.754025,-1.000000
7427.000000,7428.000000,0.930158,-1.000000
7431.000000,7432.000000,0.835203,-1.000000
7434.000000,7435.000000,0.897456,-1.000000
7440.000000,7441.000000,0.894994,-1.000000
7445.000000,7446.000000,0.743898,-1.000000
7451.000000,7452.000000,0.756222,-1.000000
7482.000000,7483.000000,0.768786,-1.000000
7488.000000,7489.000000,0.925444,-1.000000
7492.000000,7493.000000,0.921809,-1.000000
7497.000000,7498.000000,0.827237,-1.000000
7513.000000,7514.000000,0.764544,-1.000000
7586.000000,7587.000000,0.769713,-1.000000
7589.000000,7590.000000,0.757344,-1.000000
7616.000000,7617.000000,0.866460,-1.000000
7619.000000,7620.000000,0.946983,-1.000000
7623.000000,7624.000000,0.957704,-1.000000
7646.000000,7647.000000,0.754206,-1.000000
7670.000000,7671.000000,0.755983,-1.000000
7673.000000,7674.000000,0.745883,-1.000000
7716.000000,7717.000000,0.912592,-1.000000
7734.000000,7735.000000,1.115386,-1.000000
7792.000000,7793.000000,0.839205,-1.000000
7796.000000,7797.000000,0.865405,-1.000000
7802.000000,7803.000000,0.832206,-1.000000
7814.000000,7815.000000,0.741854,-1.000000
7869.000000,7870.000000,0.853383,-1.000000
7880.000000,7881.000000,0.833318,-1.000000
7907.000000,7908.000000,0.829150,-1.000000
8031.000000,8032.000000,0.928527,-2.000000
8103.000000,8104.000000,0.921317,-1.000000
8143.000000,8144.000000,0.758232,-2.000000
8160.000000,8161.000000,0.950878,-1.000000
8163.000000,8164.000000,0.775416,-1.000000
8165.000000,8166.000000,0.928601,-1.000000
8188.000000,8189.000000,0.781674,-1.000000
8197.000000,8198.000000,0.876592,-1.000000
8208.000000,8209.000000,0.935335,-1.000000
8242.000000,8243.000000,0.745108,-1.000000
8279.000000,8280.000000,0.780999,-1.000000
8291.000000,8292.000000,0.750398,-1.000000
8293.000000,8294.000000,0.936944,-1.000000
8297.000000,8298.000000,0.971748,-1.000000
8302.000000,8303.000000,0.766929,-1.000000
8312.000000,8313.000000,0.749585,-1.000000
8316.000000,8317.000000,0.780888,-1.000000
8320.000000,8321.000000,0.765262,-1.000000
8329.000000,8330.000000,0.838916,-1.000000
8336.000000,8337.000000,0.966048,-1.000000
8376.000000,8377.000000,0.747835,-1.000000
8419.000000,8420.000000,0.961641,-1.000000
8421.000000,8422.000000,0.749621,-1.000000
8430.000000,8431.000000,0.851029,-1.000000
8445.000000,8446.000000,0.771217,-1.000000
8456.000000,8457.000000,0.846723,-1.000000
8464.000000,8465.000000,0.769634,-1.000000
8468.000000,8469.000000,0.862909,-1.000000
8505.000000,8506.000000,0.863676,-1.000000
8511.000000,8512.000000,0.997282,-1.000000
8518.000000,8519.000000,0.868215,-1.000000
8527.000000,8528.000000,0.757899,-1.000000
8543.000000,8544.000000,0.881780,-1.000000
8546.000000,8547.000000,0.882455,-1.000000
8553.000000,8554.000000,0.976811,-1.000000
8571.000000,8572.000000,0.844543,-1.000000
8580.000000,8581.000000,0.890683,-1.000000
8603.000000,8604.000000,0.756580,-1.000000
8607.000000,8608.000000,0.907760,-1.000000
8616.000000,8617.000000,0.890925,-1.000000
8618.000000,8619.000000,0.761413,-1.000000
8674.000000,8675.000000,0.770467,-1.000000
8695.000000,8696.000000,0.750865,-1.000000
8713.000000,8714.000000,0.762596,-1.000000
8720.000000,8721.000000,0.747613,-1.000000
8725.000000,8726.000000,0.765254,-1.000000
8736.000000,8737.000000,0.769956,-1.000000
8740.000000,8741.000000,0.750280,-1.000000
8744.000000,8745.000000,0.744875,-1.000000
8755.000000,8756.000000,0.769197,-1.000000
8760.000000,8761.000000,0.906670,-1.000000
8766.000000,8767.000000,0.902536,-1.000000
8772.000000,8773.000000,0.907065,-1.000000
8782.000000,8783.000000,0.856533,-1.000000
8787.000000,8788.000000,0.761602,-1.000000
8802.000000,8803.000000,0.771498,-1.000000
8808.000000,8809.000000,0.856248,-1.000000
8813.000000,8814.000000,0.973445,-1.000000
8819.000000,8820.000000,0.921781,-1.000000
8825.000000,8826.000000,0.848912,-1.000000
8838.000000,8839.000000,0.968901,-1.000000
8849.000000,8850.000000,0.954051,-1.000000
8859.000000,8860.000000,0.744335,-1.000000
8862.000000,8863.000000,0.885237,-1.000000
8866.000000,8867.000000,0.843989,-1.000000
8869.000000,8870.000000,0.870258,-1.000000
8871.000000,8872.000000,1.042037,-1.000000
8874.000000,8875.000000,0.748241,-1.000000
8890.000000,8891.000000,0.872310,-1.000000
8909.000000,8910.000000,0.883136,-1.000000
8913.000000,8914.000000,0.843193,-1.000000
8918.000000,8919.000000,0.840852,-1.000000
8924.000000,8925.000000,0.751338,-1.000000
8934.000000,8935.000000,0.975395,-1.000000
8942.000000,8943.000000,0.854800,-1.000000
8959.000000,8960.000000,0.894225,-1.000000
8964.000000,8965.000000,0.785761,-1.000000
8968.000000,8969.000000,0.747603,-1.000000
8977.000000,8978.000000,0.883360,-1.000000
8980.000000,8981.000000,0.846604,-1.000000
8991.000000,8992.000000,0.771759,-1.000000
8995.000000,8996.000000,0.848761,-1.000000
8999.000000,9000.000000,0.888209,-1.000000
9003.000000,9004.000000,0.754116,-1.000000
9007.000000,9008.000000,0.993856,-1.000000
9010.000000,9011.000000,0.780201,-1.000000
9020.000000,9021.000000,0.783149,-1.000000
9037.000000,9038.000000,0.886514,-1.000000
9044.000000,9045.000000,0.881624,-1.000000
9049.000000,9050.000000,0.893294,-1.000000
9054.000000,9055.000000,0.776467,-1.000000
9057.000000,9058.000000,0.907831,-1.000000
9062.000000,9063.000000,0.891876,-1.000000
9068.000000,9069.000000,0.749872,-1.000000
9071.000000,9072.000000,0.895147,-1.000000
9078.000000,9079.000000,0.892468,-1.000000
9087.000000,9088.000000,0.858352,-1.000000
9091.000000,9092.000000,0.870898,-1.000000
9096.000000,9097.000000,0.788360,-1.000000
9104.000000,9105.000000,0.859140,-1.000000
9115.000000,9116.000000,0.886839,-1.000000
9119.000000,9120.000000,0.949868,-1.000000
9127.000000,9128.000000,1.002447,-1.000000
9140.000000,9141.000000,0.773475,-1.000000
9144.000000,9145.000000,0.765972,-1.000000
9148.000000,9149.000000,0.973056,-1.000000
9150.000000,9151.000000,0.871949,-1.000000
9154.000000,9155.000000,0.985651,-1.000000
9163.000000,9164.000000,0.985865,-1.000000
9178.000000,9179.000000,0.857016,-1.000000
9183.000000,9184.000000,0.893317,-1.000000
9194.000000,9195.000000,0.783327,-1.000000
9199.000000,9200.000000,0.760242,-1.000000
9204.000000,9205.000000,0.763445,-1.000000
9210.000000,9211.000000,0.892802,-1.000000
9214.000000,9215.000000,0.757085,-1.000000
9218.000000,9219.000000,0.851275,-1.000000
9225.000000,9226.000000,0.879948,-1.000000
9229.000000,9230.000000,0.914997,-1.000000
9263.000000,9264.000000,1.013585,-1.000000
9295.000000,9296.000000,0.947349,-1.000000
9333.000000,9334.000000,0.788363,-1.000000
9341.000000,9342.000000,0.774492,-1.000000
9351.000000,9352.000000,0.875776,-1.000000
9353.000000,9354.000000,0.994822,-1.000000
9367.000000,9368.000000,0.913230,-1.000000
9374.000000,9375.000000,0.769077,-1.000000
9384.000000,9385.000000,0.781754,-1.000000
9391.000000,9392.000000,0.907479,-1.000000
9395.000000,9396.000000,0.876321,-1.000000
9400.000000,9401.000000,0.902168,-1.000000
9410.000000,9411.000000,0.864042,-1.000000
9415.000000,9416.000000,0.984830,-1.000000
9421.000000,9422.000000,1.050757,-1.000000
9429.000000,9430.000000,0.861501,-1.000000
9433.000000,9434.000000,0.766664,-1.000000
9443.000000,9444.000000,1.034404,-1.000000
9457.000000,9458.000000,0.792549,-1.000000
9467.000000,9468.000000,0.769390,-1.000000
9472.000000,9473.000000,0.778743,-1.000000
9513.000000,9514.000000,0.783325,-1.000000
9516.000000,9517.000000,0.790763,-1.000000
9518.000000,9519.000000,0.908981,-1.000000
