Fault log of Dyd2
Iteration,Time(s),Current(A),Code
2426.000000,2427.000000,3.164143,-1.000000
2426.000000,2427.000000,3.164143,-2.000000
3563.000000,3564.000000,1.006485,-1.000000
3570.000000,3571.000000,0.859701,-1.000000
3709.000000,3710.000000,1.037952,-1.000000
3712.000000,3713.000000,0.884702,-1.000000
4367.000000,4368.000000,0.904186,-1.000000
4376.000000,4377.000000,0.911738,-1.000000
4563.000000,4564.000000,0.927505,-1.000000
4625.000000,4626.000000,3.259751,-1.000000
4625.000000,4626.000000,3.259751,-2.000000
5235.000000,5236.000000,3.028082,-1.000000
5616.000000,5617.000000,0.892729,-2.000000
5879.000000,5880.000000,0.923138,-1.000000
5882.000000,5883.000000,0.907829,-1.000000
6033.000000,6034.000000,0.893943,-1.000000
6328.000000,6329.000000,0.874529,-1.000000
6334.000000,6335.000000,0.891416,-1.000000
6369.000000,6370.000000,0.920013,-1.000000
6457.000000,6458.000000,0.858542,-1.000000
6568.000000,6569.000000,0.877010,-1.000000
6659.000000,6660.000000,1.133951,-1.000000
6666.000000,6667.000000,0.875247,-1.000000
6700.000000,6701.000000,0.904971,-1.000000
6733.000000,6734.000000,1.098185,-1.000000
6894.000000,6895.000000,0.965134,-1.000000
6911.000000,6912.000000,0.887197,-1.000000
6918.000000,6919.000000,0.890199,-1.000000
6929.000000,6930.000000,0.876932,-1.000000
7000.000000,7001.000000,0.915239,-1.000000
7043.000000,7044.000000,0.506787,-2.000000
7071.000000,7072.000000,0.929107,-1.000000
7078.000000,7079.000000,1.010698,-1.000000
7094.000000,7095.000000,0.810684,-1.000000
7110.000000,7111.000000,2.897170,-1.000000
7333.000000,7334.000000,0.927932,-2.000000
7357.000000,7358.000000,0.675064,-2.000000
7420.000000,7421.000000,0.954943,-1.000000
7427.000000,7428.000000,0.973982,-1.000000
7431.000000,7432.000000,0.868444,-1.000000
7434.000000,7435.000000,0.937635,-1.000000
7440.000000,7441.000000,0.934899,-1.000000
7448.000000,7449.000000,0.812575,-1.000000
7488.000000,7489.000000,0.968742,-1.000000
7492.000000,7493.000000,0.964702,-1.000000
7517.000000,7518.000000,0.660702,-2.000000
7616.000000,7617.000000,0.903185,-1.000000
7619.000000,7620.000000,0.992681,-1.000000
7623.000000,7624.000000,1.004597,-1.000000
7626.000000,7627.000000,0.900243,-1.000000
7716.000000,7717.000000,0.954458,-1.000000
7728.000000,7729.000000,0.868495,-1.000000
7734.000000,7735.000000,1.179851,-1.000000
7739.000000,7740.000000,0.874821,-1.000000
7792.000000,7793.000000,0.872892,-1.000000
7796.000000,7797.000000,0.902012,-1.000000
7817.000000,7818.000000,0.596452,-2.000000
7869.000000,7870.000000,0.888650,-1.000000
7885.000000,7886.000000,1.096734,-1.000000
7912.000000,7913.000000,0.690783,-2.000000
7914.000000,7915.000000,0.887361,-1.000000
8032.000000,8033.000000,0.895293,-2.000000
8034.000000,8035.000000,1.096632,-1.000000
8037.000000,8038.000000,0.959005,-1.000000
8095.000000,8096.000000,0.815578,-1.000000
8103.000000,8104.000000,0.964155,-1.000000
8133.000000,8134.000000,0.857818,-2.000000
8160.000000,8161.000000,0.997011,-1.000000
8164.000000,8165.000000,0.821928,-1.000000
8170.000000,8171.000000,0.996484,-1.000000
8194.000000,8195.000000,0.743371,-2.000000
8197.000000,8198.000000,0.914446,-1.000000
8206.000000,8207.000000,0.995344,-1.000000
8229.000000,8230.000000,0.702786,-2.000000
8293.000000,8294.000000,0.981523,-1.000000
8299.000000,8300.000000,0.951716,-1.000000
8307.000000,8308.000000,0.816769,-1.000000
8331.000000,8332.000000,0.900295,-1.000000
8337.000000,8338.000000,1.199285,-1.000000
8344.000000,8345.000000,0.964442,-1.000000
8429.000000,8430.000000,0.737049,-2.000000
8456.000000,8457.000000,0.881249,-1.000000
8468.000000,8469.000000,0.899238,-1.000000
8483.000000,8484.000000,0.824833,-1.000000
8495.000000,8496.000000,0.823387,-1.000000
8505.000000,8506.000000,0.900091,-1.000000
8514.000000,8515.000000,0.905514,-1.000000
8542.000000,8543.000000,0.811764,-2.000000
8546.000000,8547.000000,0.920962,-1.000000
8559.000000,8560.000000,0.910192,-1.000000
8565.000000,8566.000000,1.401600,-1.000000
8569.000000,8570.000000,1.131246,-1.000000
8571.000000,8572.000000,0.878826,-1.000000
8580.000000,8581.000000,0.930108,-1.000000
8605.000000,8606.000000,0.951812,-1.000000
8616.000000,8617.000000,0.930376,-1.000000
8637.000000,8638.000000,0.584208,-2.000000
8712.000000,8713.000000,0.595987,-2.000000
8739.000000,8740.000000,0.571757,-2.000000
8760.000000,8761.000000,0.947876,-1.000000
8760.000000,8761.000000,0.947876,-2.000000
8766.000000,8767.000000,0.943281,-1.000000
8770.000000,8771.000000,0.815918,-1.000000
8772.000000,8773.000000,0.948314,-1.000000
8782.000000,8783.000000,0.892152,-1.000000
8798.000000,8799.000000,0.822637,-1.000000
8808.000000,8809.000000,0.891835,-1.000000
8816.000000,8817.000000,0.901954,-1.000000
8825.000000,8826.000000,0.883681,-1.000000
8847.000000,8848.000000,0.812469,-2.000000
8852.000000,8853.000000,0.958304,-1.000000
8862.000000,8863.000000,0.924054,-1.000000
8869.000000,8870.000000,0.907406,-1.000000
8871.000000,8872.000000,1.098328,-1.000000
8880.000000,8881.000000,0.827491,-1.000000
8890.000000,8891.000000,0.909687,-1.000000
8895.000000,8896.000000,0.829545,-1.000000
8909.000000,8910.000000,0.921720,-1.000000
8920.000000,8921.000000,0.917743,-1.000000
8942.000000,8943.000000,0.890225,-1.000000
8959.000000,8960.000000,0.934044,-1.000000
8961.000000,8962.000000,0.828080,-1.000000
8977.000000,8978.000000,0.921968,-1.000000
8980.000000,8981.000000,0.881116,-1.000000
8995.000000,8996.000000,0.883514,-1.000000
8999.000000,9000.000000,0.927357,-1.000000
9008.000000,9009.000000,0.898536,-1.000000
9012.000000,9013.000000,0.906192,-1.000000
9033.000000,9034.000000,0.647333,-2.000000
9037.000000,9038.000000,0.925474,-1.000000
9044.000000,9045.000000,0.920038,-1.000000
9049.000000,9050.000000,0.933009,-1.000000
9057.000000,9058.000000,0.949166,-1.000000
9071.000000,9072.000000,0.935069,-1.000000
9074.000000,9075.000000,0.819902,-1.000000
9078.000000,9079.000000,0.932091,-1.000000
9080.000000,9081.000000,0.827891,-1.000000
9087.000000,9088.000000,0.894173,-1.000000
9091.000000,9092.000000,0.908117,-1.000000
9096.000000,9097.000000,0.816381,-1.000000
9104.000000,9105.000000,0.895050,-1.000000
9115.000000,9116.000000,0.925835,-1.000000
9119.000000,9120.000000,0.995887,-1.000000
9128.000000,9129.000000,0.817480,-1.000000
9149.000000,9150.000000,0.829021,-1.000000
9157.000000,9158.000000,0.978742,-1.000000
9159.000000,9160.000000,0.828318,-1.000000
9161.000000,9162.000000,0.942635,-1.000000
9178.000000,9179.000000,0.892688,-1.000000
9181.000000,9182.000000,0.822878,-1.000000
9183.000000,9184.000000,0.933035,-1.000000
9186.000000,9187.000000,0.826875,-1.000000
9200.000000,9201.000000,0.900759,-1.000000
9210.000000,9211.000000,0.932462,-1.000000
9218.000000,9219.000000,0.886308,-1.000000
9225.000000,9226.000000,0.918176,-1.000000
9229.000000,9230.000000,0.957130,-1.000000
9233.000000,9234.000000,1.291776,-1.000000
9262.000000,9263.000000,0.742739,-2.000000
9264.000000,9265.000000,0.882778,-1.000000
9269.000000,9270.000000,0.914702,-1.000000
9280.000000,9281.000000,0.883273,-1.000000
9283.000000,9284.000000,0.832087,-1.000000
9295.000000,9296.000000,0.993088,-1.000000
9301.000000,9302.000000,0.833008,-1.000000
9304.000000,9305.000000,0.953324,-1.000000
9316.000000,9317.000000,0.828085,-1.000000
9337.000000,9338.000000,0.618011,-2.000000
9351.000000,9352.000000,0.913539,-1.000000
9355.000000,9356.000000,0.901125,-1.000000
9359.000000,9360.000000,1.148128,-1.000000
9361.000000,9362.000000,0.974628,-1.000000
9364.000000,9365.000000,0.829386,-1.000000
9367.000000,9368.000000,0.955166,-1.000000
9378.000000,9379.000000,0.827645,-1.000000
9391.000000,9392.000000,0.948775,-1.000000
9395.000000,9396.000000,0.914145,-1.000000
9400.000000,9401.000000,0.942872,-1.000000
9410.000000,9411.000000,0.900498,-1.000000
9421.000000,9422.000000,1.108020,-1.000000
9429.000000,9430.000000,0.897674,-1.000000
9436.000000,9437.000000,0.816359,-1.000000
9439.000000,9440.000000,0.947970,-1.000000
9443.000000,9444.000000,1.089844,-1.000000
9447.000000,9448.000000,0.986947,-1.000000
9450.000000,9451.000000,1.124109,-1.000000
9455.000000,9456.000000,0.917952,-1.000000
9479.000000,9480.000000,0.644959,-2.000000
9482.000000,9483.000000,0.813267,-1.000000
9485.000000,9486.000000,0.820016,-1.000000
9507.000000,9508.000000,0.678811,-2.000000
9518.000000,9519.000000,0.950444,-1.000000
9523.000000,9524.000000,0.936596,-1.000000
9549.000000,9550.000000,0.932543,-1.000000
9551.000000,9552.000000,0.818398,-1.000000
9553.000000,9554.000000,0.947144,-1.000000
9562.000000,9563.000000,0.924188,-1.000000
9585.000000,9586.000000,1.039304,-2.000000
9599.000000,9600.000000,0.902435,-1.000000
