Fault log of Dyd2
Iteration,Time(s),Current(A),Code
328.000000,329.000000,-0.010241,-1.000000
350.000000,351.000000,0.596820,-2.000000
390.000000,391.000000,-0.025142,-1.000000
396.000000,397.000000,-0.041778,-1.000000
1732.000000,1733.000000,-0.018069,-1.000000
1773.000000,1774.000000,-0.053085,-1.000000
1779.000000,1780.000000,-0.050884,-1.000000
1784.000000,1785.000000,-0.039927,-1.000000
1810.000000,1811.000000,-0.023379,-1.000000
1823.000000,1824.000000,-0.044433,-1.000000
1986.000000,1987.000000,-0.055707,-1.000000
2001.000000,2002.000000,-0.047943,-1.000000
2021.000000,2022.000000,-0.054599,-1.000000
2030.000000,2031.000000,-0.029889,-1.000000
2182.000000,2183.000000,-0.031588,-1.000000
2216.000000,2217.000000,-0.038637,-1.000000
2236.000000,2237.000000,-0.041839,-1.000000
2282.000000,2283.000000,2.820825,-1.000000
2799.000000,2800.000000,-0.023536,-1.000000
2803.000000,2804.000000,-0.024908,-1.000000
2813.000000,2814.000000,-0.023614,-1.000000
2858.000000,2859.000000,-0.024629,-1.000000
3044.000000,3045.000000,-0.017870,-1.000000
3063.000000,3064.000000,-0.028663,-1.000000
3070.000000,3071.000000,-0.028038,-1.000000
3089.000000,3090.000000,-0.038784,-1.000000
3101.000000,3102.000000,-0.031599,-1.000000
4569.000000,4570.000000,-0.018873,-1.000000
4665.000000,4666.000000,2.610282,-1.000000
6025.000000,6026.000000,0.821812,-1.000000
7054.000000,7055.000000,0.818734,-2.000000
7590.000000,7591.000000,0.892169,-1.000000
7593.000000,7594.000000,0.877744,-1.000000
7611.000000,7612.000000,0.974268,-1.000000
7616.000000,7617.000000,0.863211,-1.000000
7620.000000,7621.000000,0.983249,-1.000000
7790.000000,7791.000000,2.671469,-1.000000
8202.000000,8203.000000,0.902830,-1.000000
8207.000000,8208.000000,0.909601,-1.000000
8222.000000,8223.000000,0.783975,-1.000000
8984.000000,8985.000000,0.858226,-1.000000
8993.000000,8994.000000,0.783569,-1.000000
9033.000000,9034.000000,0.897056,-1.000000
9720.000000,9721.000000,0.873140,-1.000000
9978.000000,9979.000000,0.855125,-1.000000
9982.000000,9983.000000,1.047195,-1.000000
9985.000000,9986.000000,0.782341,-1.000000
