Fault log of Dyd2
Iteration,Time(s),Current(A),Code
390.000000,391.000000,-0.024173,-1.000000
396.000000,397.000000,-0.039763,-1.000000
1732.000000,1733.000000,-0.017545,-1.000000
1773.000000,1774.000000,-0.050359,-1.000000
1779.000000,1780.000000,-0.048297,-1.000000
1784.000000,1785.000000,-0.038029,-1.000000
1810.000000,1811.000000,-0.022521,-1.000000
1823.000000,1824.000000,-0.042251,-1.000000
1986.000000,1987.000000,-0.052816,-1.000000
2001.000000,2002.000000,-0.045541,-1.000000
2021.000000,2022.000000,-0.051778,-1.000000
2030.000000,2031.000000,-0.028622,-1.000000
2182.000000,2183.000000,-0.030214,-1.000000
2216.000000,2217.000000,-0.036820,-1.000000
2236.000000,2237.000000,-0.039820,-1.000000
2282.000000,2283.000000,2.642883,-1.000000
2799.000000,2800.000000,-0.022668,-1.000000
2803.000000,2804.000000,-0.023954,-1.000000
2813.000000,2814.000000,-0.022741,-1.000000
2858.000000,2859.000000,-0.023692,-1.000000
3063.000000,3064.000000,-0.027472,-1.000000
3070.000000,3071.000000,-0.026887,-1.000000
3089.000000,3090.000000,-0.036957,-1.000000
3101.000000,3102.000000,-0.030224,-1.000000
4665.000000,4666.000000,2.445575,-1.000000
5467.000000,5468.000000,0.746995,-1.000000
6025.000000,6026.000000,0.769537,-1.000000
7045.000000,7046.000000,0.761162,-1.000000
7049.000000,7050.000000,0.775968,-1.000000
7590.000000,7591.000000,0.835471,-1.000000
7611.000000,7612.000000,0.912409,-1.000000
7616.000000,7617.000000,0.808334,-1.000000
7620.000000,7621.000000,0.920826,-1.000000
7790.000000,7791.000000,2.502916,-1.000000
8202.000000,8203.000000,0.845463,-1.000000
8205.000000,8206.000000,0.750959,-1.000000
8207.000000,8208.000000,0.851808,-1.000000
8984.000000,8985.000000,0.803662,-1.000000
8996.000000,8997.000000,0.759850,-1.000000
9033.000000,9034.000000,0.840051,-1.000000
9356.000000,9357.000000,0.778015,-1.000000
9629.000000,9630.000000,0.744686,-1.000000
9720.000000,9721.000000,0.817638,-1.000000
9974.000000,9975.000000,0.744084,-1.000000
9978.000000,9979.000000,0.800756,-1.000000
9982.000000,9983.000000,0.980752,-1.000000
9986.000000,9987.000000,0.839587,-1.000000
