Fault log of Dyd2
Iteration,Time(s),Current(A),Code
322.000000,323.000000,-0.002052,-1.000000
328.000000,329.000000,-0.012064,-1.000000
390.000000,391.000000,-0.027915,-1.000000
396.000000,397.000000,-0.045611,-1.000000
1732.000000,1733.000000,-0.020391,-1.000000
1744.000000,1745.000000,-0.001506,-1.000000
1773.000000,1774.000000,-0.057639,-1.000000
1779.000000,1780.000000,-0.055298,-1.000000
1784.000000,1785.000000,-0.043642,-1.000000
1810.000000,1811.000000,-0.026039,-1.000000
1823.000000,1824.000000,-0.048435,-1.000000
1986.000000,1987.000000,-0.060428,-1.000000
2001.000000,2002.000000,-0.052169,-1.000000
2021.000000,2022.000000,-0.059249,-1.000000
2030.000000,2031.000000,-0.032965,-1.000000
2182.000000,2183.000000,-0.034772,-1.000000
2185.000000,2186.000000,-0.036303,-1.000000
2216.000000,2217.000000,-0.042270,-1.000000
2236.000000,2237.000000,-0.045676,-1.000000
2282.000000,2283.000000,2.999484,-1.000000
2791.000000,2792.000000,-0.010994,-1.000000
2799.000000,2800.000000,-0.026206,-1.000000
2803.000000,2804.000000,-0.027666,-1.000000
2813.000000,2814.000000,-0.026289,-1.000000
2830.000000,2831.000000,-0.011449,-1.000000
2858.000000,2859.000000,-0.027369,-1.000000
3044.000000,3045.000000,-0.020179,-1.000000
3063.000000,3064.000000,-0.031659,-1.000000
3070.000000,3071.000000,-0.030996,-1.000000
3089.000000,3090.000000,-0.042426,-1.000000
3101.000000,3102.000000,-0.034783,-1.000000
4560.000000,4561.000000,-0.006309,-1.000000
4569.000000,4570.000000,-0.021246,-1.000000
4665.000000,4666.000000,2.775518,-1.000000
4665.000000,4666.000000,2.775518,-2.000000
5131.000000,5132.000000,-0.010788,-1.000000
6025.000000,6026.000000,0.873033,-1.000000
7045.000000,7046.000000,0.863526,-1.000000
7049.000000,7050.000000,0.880332,-1.000000
7590.000000,7591.000000,0.947875,-1.000000
7593.000000,7594.000000,0.932531,-1.000000
7611.000000,7612.000000,1.035208,-1.000000
7616.000000,7617.000000,0.917071,-1.000000
7620.000000,7621.000000,1.044762,-1.000000
7790.000000,7791.000000,2.840606,-1.000000
8202.000000,8203.000000,0.959216,-1.000000
8205.000000,8206.000000,0.851945,-1.000000
8207.000000,8208.000000,0.966419,-1.000000
8984.000000,8985.000000,0.911768,-1.000000
9032.000000,9033.000000,0.909264,-1.000000
9036.000000,9037.000000,0.886988,-1.000000
9356.000000,9357.000000,0.882656,-1.000000
9720.000000,9721.000000,0.927633,-1.000000
9978.000000,9979.000000,0.908470,-1.000000
9982.000000,9983.000000,1.112785,-1.000000
9986.000000,9987.000000,0.952547,-1.000000
