Fault log of Dyd2
Iteration,Time(s),Current(A),Code
328.000000,329.000000,-0.010336,-1.000000
350.000000,351.000000,0.580316,-2.000000
390.000000,391.000000,-0.024834,-1.000000
396.000000,397.000000,-0.041020,-1.000000
1732.000000,1733.000000,-0.017952,-1.000000
1773.000000,1774.000000,-0.052021,-1.000000
1779.000000,1780.000000,-0.049880,-1.000000
1784.000000,1785.000000,-0.039219,-1.000000
1810.000000,1811.000000,-0.023119,-1.000000
1823.000000,1824.000000,-0.043603,-1.000000
1986.000000,1987.000000,-0.054572,-1.000000
2001.000000,2002.000000,-0.047018,-1.000000
2021.000000,2022.000000,-0.053494,-1.000000
2030.000000,2031.000000,-0.029453,-1.000000
2182.000000,2183.000000,-0.031106,-1.000000
2216.000000,2217.000000,-0.037964,-1.000000
2236.000000,2237.000000,-0.041079,-1.000000
2282.000000,2283.000000,2.744204,-1.000000
2791.000000,2792.000000,-0.009357,-1.000000
2799.000000,2800.000000,-0.023271,-1.000000
2803.000000,2804.000000,-0.024606,-1.000000
2813.000000,2814.000000,-0.023347,-1.000000
2858.000000,2859.000000,-0.024334,-1.000000
3044.000000,3045.000000,-0.017758,-1.000000
3063.000000,3064.000000,-0.028259,-1.000000
3070.000000,3071.000000,-0.027652,-1.000000
3089.000000,3090.000000,-0.038107,-1.000000
3101.000000,3102.000000,-0.031116,-1.000000
4569.000000,4570.000000,-0.018734,-1.000000
4665.000000,4666.000000,2.539352,-1.000000
5131.000000,5132.000000,-0.009169,-1.000000
6025.000000,6026.000000,0.799226,-1.000000
7045.000000,7046.000000,0.790531,-1.000000
7049.000000,7050.000000,0.805903,-1.000000
7590.000000,7591.000000,0.867681,-1.000000
7593.000000,7594.000000,0.853646,-1.000000
7611.000000,7612.000000,0.947561,-1.000000
7616.000000,7617.000000,0.839506,-1.000000
7620.000000,7621.000000,0.956300,-1.000000
7790.000000,7791.000000,2.598886,-1.000000
8202.000000,8203.000000,0.878055,-1.000000
8207.000000,8208.000000,0.884643,-1.000000
8984.000000,8985.000000,0.834656,-1.000000
9033.000000,9034.000000,0.872436,-1.000000
9356.000000,9357.000000,0.808028,-1.000000
9720.000000,9721.000000,0.849166,-1.000000
9978.000000,9979.000000,0.831639,-1.000000
9982.000000,9983.000000,1.018517,-1.000000
9986.000000,9987.000000,0.871954,-1.000000
