Fault log of Dyd2
Iteration,Time(s),Current(A),Code
390.000000,391.000000,-0.026072,-1.000000
396.000000,397.000000,-0.043229,-1.000000
1773.000000,1774.000000,-0.054890,-1.000000
1779.000000,1780.000000,-0.052620,-1.000000
1784.000000,1785.000000,-0.041320,-1.000000
1810.000000,1811.000000,-0.024254,-1.000000
1823.000000,1824.000000,-0.045966,-1.000000
1986.000000,1987.000000,-0.057593,-1.000000
2001.000000,2002.000000,-0.049587,-1.000000
2021.000000,2022.000000,-0.056451,-1.000000
2030.000000,2031.000000,-0.030968,-1.000000
2182.000000,2183.000000,-0.032720,-1.000000
2185.000000,2186.000000,-0.034205,-1.000000
2216.000000,2217.000000,-0.039989,-1.000000
2236.000000,2237.000000,-0.043291,-1.000000
2282.000000,2283.000000,2.909021,-1.000000
2803.000000,2804.000000,-0.025831,-1.000000
2858.000000,2859.000000,-0.025542,-1.000000
3063.000000,3064.000000,-0.029702,-1.000000
3070.000000,3071.000000,-0.029059,-1.000000
3089.000000,3090.000000,-0.040141,-1.000000
3101.000000,3102.000000,-0.032731,-1.000000
4665.000000,4666.000000,2.691884,-1.000000
4665.000000,4666.000000,2.691884,-2.000000
5129.000000,5130.000000,0.046791,-2.000000
6025.000000,6026.000000,0.847406,-1.000000
7054.000000,7055.000000,0.844231,-2.000000
7590.000000,7591.000000,0.919966,-1.000000
7593.000000,7594.000000,0.905089,-1.000000
7611.000000,7612.000000,1.004636,-1.000000
7616.000000,7617.000000,0.890101,-1.000000
7620.000000,7621.000000,1.013899,-1.000000
7790.000000,7791.000000,2.754988,-1.000000
8202.000000,8203.000000,0.930962,-1.000000
8207.000000,8208.000000,0.937945,-1.000000
8984.000000,8985.000000,0.884960,-1.000000
9030.000000,9031.000000,0.799639,-1.000000
9720.000000,9721.000000,0.900341,-1.000000
9978.000000,9979.000000,0.881763,-1.000000
9982.000000,9983.000000,1.079847,-1.000000
9985.000000,9986.000000,0.806699,-1.000000
