Fault log of Dyd2
Iteration,Time(s),Current(A),Code
378.000000,379.000000,0.790750,-1.000000
447.000000,448.000000,-0.046599,-1.000000
450.000000,451.000000,0.058284,-1.000000
473.000000,474.000000,0.769176,-1.000000
507.000000,508.000000,0.765436,-1.000000
516.000000,517.000000,-0.008295,-1.000000
520.000000,521.000000,-0.048383,-1.000000
531.000000,532.000000,-0.062459,-1.000000
535.000000,536.000000,0.023319,-1.000000
546.000000,547.000000,-0.049248,-1.000000
560.000000,561.000000,-0.016214,-1.000000
584.000000,585.000000,0.080802,-1.000000
592.000000,593.000000,-0.020670,-1.000000
599.000000,600.000000,-0.020561,-1.000000
1146.000000,1147.000000,0.071990,-1.000000
1161.000000,1162.000000,0.027741,-1.000000
1172.000000,1173.000000,0.068541,-1.000000
1179.000000,1180.000000,0.035133,-1.000000
1185.000000,1186.000000,-0.057266,-1.000000
1192.000000,1193.000000,0.032437,-1.000000
1216.000000,1217.000000,0.007104,-1.000000
1221.000000,1222.000000,0.033215,-1.000000
1244.000000,1245.000000,0.065675,-1.000000
1248.000000,1249.000000,-0.048674,-1.000000
1253.000000,1254.000000,0.073563,-1.000000
1257.000000,1258.000000,-0.001367,-1.000000
1260.000000,1261.000000,-0.040479,-1.000000
1493.000000,1494.000000,-0.014566,-1.000000
1502.000000,1503.000000,0.739065,-1.000000
1509.000000,1510.000000,0.614059,-1.000000
1516.000000,1517.000000,-0.055415,-1.000000
1519.000000,1520.000000,-0.027929,-1.000000
1524.000000,1525.000000,-0.007872,-1.000000
1529.000000,1530.000000,-0.030690,-1.000000
1536.000000,1537.000000,0.058629,-1.000000
1541.000000,1542.000000,0.008917,-1.000000
1547.000000,1548.000000,-0.006728,-1.000000
1552.000000,1553.000000,0.005926,-1.000000
1557.000000,1558.000000,-0.017742,-1.000000
1560.000000,1561.000000,-0.036874,-1.000000
1586.000000,1587.000000,0.712655,-1.000000
1590.000000,1591.000000,0.001844,-1.000000
1612.000000,1613.000000,0.706836,-1.000000
1619.000000,1620.000000,0.703944,-1.000000
1622.000000,1623.000000,0.650450,-1.000000
1741.000000,1742.000000,0.630818,-1.000000
1751.000000,1752.000000,0.758849,-1.000000
1761.000000,1762.000000,0.037701,-1.000000
1769.000000,1770.000000,0.075299,-1.000000
1777.000000,1778.000000,0.732933,-1.000000
1782.000000,1783.000000,0.073991,-1.000000
1793.000000,1794.000000,0.612735,-1.000000
1803.000000,1804.000000,0.031445,-1.000000
1807.000000,1808.000000,-0.009825,-1.000000
1817.000000,1818.000000,0.038599,-1.000000
1820.000000,1821.000000,0.010042,-1.000000
1824.000000,1825.000000,-0.063417,-1.000000
1828.000000,1829.000000,0.628636,-1.000000
1835.000000,1836.000000,0.704866,-1.000000
1842.000000,1843.000000,0.078408,-1.000000
1845.000000,1846.000000,-0.052827,-1.000000
1852.000000,1853.000000,0.053469,-1.000000
1908.000000,1909.000000,0.800938,-1.000000
1915.000000,1916.000000,0.726107,-1.000000
