Fault log of Dyd2
Iteration,Time(s),Current(A),Code
2426.000000,2427.000000,3.174040,-1.000000
2426.000000,2427.000000,3.174040,-2.000000
3563.000000,3564.000000,1.009079,-1.000000
3570.000000,3571.000000,0.861798,-1.000000
3709.000000,3710.000000,1.040652,-1.000000
3712.000000,3713.000000,0.886883,-1.000000
4367.000000,4368.000000,0.906433,-1.000000
4376.000000,4377.000000,0.914011,-1.000000
4563.000000,4564.000000,0.929831,-1.000000
4625.000000,4626.000000,3.269971,-1.000000
4625.000000,4626.000000,3.269971,-2.000000
5235.000000,5236.000000,3.037519,-1.000000
5618.000000,5619.000000,0.619080,-2.000000
5879.000000,5880.000000,0.925449,-1.000000
5882.000000,5883.000000,0.910089,-1.000000
6033.000000,6034.000000,0.896155,-1.000000
6328.000000,6329.000000,0.876675,-1.000000
6334.000000,6335.000000,0.893620,-1.000000
6369.000000,6370.000000,0.922314,-1.000000
6457.000000,6458.000000,0.860634,-1.000000
6568.000000,6569.000000,0.879165,-1.000000
6659.000000,6660.000000,1.136976,-1.000000
6666.000000,6667.000000,0.877396,-1.000000
6700.000000,6701.000000,0.907221,-1.000000
6733.000000,6734.000000,1.101088,-1.000000
6894.000000,6895.000000,0.967587,-1.000000
6911.000000,6912.000000,0.889387,-1.000000
6918.000000,6919.000000,0.892399,-1.000000
6929.000000,6930.000000,0.879087,-1.000000
7000.000000,7001.000000,0.917524,-1.000000
7043.000000,7044.000000,0.507689,-2.000000
7071.000000,7072.000000,0.931439,-1.000000
7078.000000,7079.000000,1.013306,-1.000000
7094.000000,7095.000000,0.812615,-1.000000
7110.000000,7111.000000,2.906163,-1.000000
7329.000000,7330.000000,0.811201,-2.000000
7333.000000,7334.000000,0.930260,-1.000000
7354.000000,7355.000000,0.835782,-2.000000
7420.000000,7421.000000,0.957362,-1.000000
7427.000000,7428.000000,0.976465,-1.000000
7431.000000,7432.000000,0.870570,-1.000000
7434.000000,7435.000000,0.939996,-1.000000
7440.000000,7441.000000,0.937250,-1.000000
7448.000000,7449.000000,0.814512,-1.000000
7488.000000,7489.000000,0.971207,-1.000000
7492.000000,7493.000000,0.967154,-1.000000
7515.000000,7516.000000,0.661540,-2.000000
7578.000000,7579.000000,0.482754,-2.000000
7616.000000,7617.000000,0.905429,-1.000000
7619.000000,7620.000000,0.995228,-1.000000
7623.000000,7624.000000,1.007184,-1.000000
7626.000000,7627.000000,0.902477,-1.000000
7716.000000,7717.000000,0.956875,-1.000000
7734.000000,7735.000000,1.183031,-1.000000
7792.000000,7793.000000,0.875034,-1.000000
7796.000000,7797.000000,0.904252,-1.000000
7817.000000,7818.000000,0.597658,-2.000000
7854.000000,7855.000000,0.685437,-2.000000
7869.000000,7870.000000,0.890845,-1.000000
7885.000000,7886.000000,1.099633,-1.000000
7913.000000,7914.000000,0.808990,-2.000000
8022.000000,8023.000000,0.697062,-2.000000
8034.000000,8035.000000,1.099531,-1.000000
8067.000000,8068.000000,0.608830,-2.000000
8095.000000,8096.000000,0.817525,-1.000000
8103.000000,8104.000000,0.966605,-1.000000
8128.000000,8129.000000,0.859055,-2.000000
8140.000000,8141.000000,0.933276,-1.000000
8144.000000,8145.000000,0.919774,-1.000000
8159.000000,8160.000000,0.829604,-1.000000
8165.000000,8166.000000,0.974728,-1.000000
8170.000000,8171.000000,0.999044,-1.000000
8191.000000,8192.000000,0.700248,-2.000000
8197.000000,8198.000000,0.916728,-1.000000
8201.000000,8202.000000,1.028911,-1.000000
8207.000000,8208.000000,0.833350,-1.000000
8231.000000,8232.000000,0.542774,-2.000000
8252.000000,8253.000000,0.646435,-2.000000
8293.000000,8294.000000,0.984032,-1.000000
8297.000000,8298.000000,1.022846,-1.000000
8300.000000,8301.000000,0.830240,-1.000000
8307.000000,8308.000000,0.818720,-1.000000
8331.000000,8332.000000,0.902529,-1.000000
8336.000000,8337.000000,1.016489,-1.000000
