Fault log of Dyd2
Iteration,Time(s),Current(A),Code
346.000000,347.000000,0.052369,-2.000000
390.000000,391.000000,-0.028299,-1.000000
396.000000,397.000000,-0.046998,-1.000000
890.000000,891.000000,0.831683,-1.000000
1773.000000,1774.000000,-0.059707,-1.000000
1779.000000,1780.000000,-0.057234,-1.000000
1784.000000,1785.000000,-0.044917,-1.000000
1810.000000,1811.000000,-0.026317,-1.000000
1823.000000,1824.000000,-0.049982,-1.000000
1986.000000,1987.000000,-0.062654,-1.000000
2001.000000,2002.000000,-0.053928,-1.000000
2021.000000,2022.000000,-0.061409,-1.000000
2030.000000,2031.000000,-0.033634,-1.000000
2182.000000,2183.000000,-0.035544,-1.000000
2185.000000,2186.000000,-0.037163,-1.000000
2216.000000,2217.000000,-0.043467,-1.000000
2236.000000,2237.000000,-0.047066,-1.000000
2282.000000,2283.000000,3.170685,-1.000000
2799.000000,2800.000000,-0.026493,-1.000000
2803.000000,2804.000000,-0.028036,-1.000000
2813.000000,2814.000000,-0.026581,-1.000000
2858.000000,2859.000000,-0.027721,-1.000000
3063.000000,3064.000000,-0.032255,-1.000000
3070.000000,3071.000000,-0.031554,-1.000000
3089.000000,3090.000000,-0.043632,-1.000000
3101.000000,3102.000000,-0.035556,-1.000000
4665.000000,4666.000000,2.934025,-1.000000
4665.000000,4666.000000,2.934025,-2.000000
5129.000000,5130.000000,0.051116,-2.000000
5467.000000,5468.000000,0.896674,-1.000000
6025.000000,6026.000000,0.923712,-1.000000
7045.000000,7046.000000,0.913667,-1.000000
7049.000000,7050.000000,0.931425,-1.000000
7386.000000,7387.000000,0.841753,-1.000000
7590.000000,7591.000000,1.002796,-1.000000
7611.000000,7612.000000,1.095079,-1.000000
7616.000000,7617.000000,0.970247,-1.000000
7620.000000,7621.000000,1.105175,-1.000000
7626.000000,7627.000000,0.842270,-1.000000
7790.000000,7791.000000,3.002803,-1.000000
8110.000000,8111.000000,0.840219,-1.000000
8202.000000,8203.000000,1.014781,-1.000000
8205.000000,8206.000000,0.901429,-1.000000
8207.000000,8208.000000,1.022391,-1.000000
8409.000000,8410.000000,0.829879,-1.000000
8984.000000,8985.000000,0.964643,-1.000000
8986.000000,8987.000000,0.838003,-1.000000
9027.000000,9028.000000,0.833037,-1.000000
9032.000000,9033.000000,0.961997,-1.000000
9356.000000,9357.000000,0.933881,-1.000000
9717.000000,9718.000000,0.845991,-1.000000
9720.000000,9721.000000,0.981407,-1.000000
9978.000000,9979.000000,0.961158,-1.000000
9982.000000,9983.000000,1.177053,-1.000000
9986.000000,9987.000000,1.007733,-1.000000
