Fault log of Dyd2
Iteration,Time(s),Current(A),Code
23.000000,24.000000,0.388836,-1.000000
42.000000,43.000000,0.395526,-1.000000
48.000000,49.000000,0.358256,-1.000000
58.000000,59.000000,0.195937,-1.000000
86.000000,87.000000,0.317680,-1.000000
93.000000,94.000000,0.206744,-1.000000
101.000000,102.000000,0.382839,-1.000000
112.000000,113.000000,0.348015,-1.000000
233.000000,234.000000,0.435106,-1.000000
236.000000,237.000000,0.200183,-1.000000
296.000000,297.000000,0.336589,-1.000000
350.000000,351.000000,0.213628,-1.000000
353.000000,354.000000,0.359217,-1.000000
360.000000,361.000000,0.402201,-1.000000
365.000000,366.000000,0.215197,-1.000000
369.000000,370.000000,0.368554,-1.000000
387.000000,388.000000,0.056957,-1.000000
400.000000,401.000000,0.200661,-1.000000
406.000000,407.000000,0.187549,-1.000000
408.000000,409.000000,0.325412,-1.000000
416.000000,417.000000,0.453169,-1.000000
427.000000,428.000000,0.259392,-1.000000
430.000000,431.000000,0.150596,-1.000000
463.000000,464.000000,0.333838,-1.000000
543.000000,544.000000,0.451764,-1.000000
549.000000,550.000000,0.333350,-1.000000
568.000000,569.000000,0.445724,-1.000000
572.000000,573.000000,0.225646,-1.000000
590.000000,591.000000,0.409096,-1.000000
598.000000,599.000000,0.388586,-1.000000
602.000000,603.000000,0.191381,-1.000000
619.000000,620.000000,0.433881,-1.000000
621.000000,622.000000,0.184092,-1.000000
629.000000,630.000000,0.375323,-1.000000
641.000000,642.000000,0.416065,-1.000000
645.000000,646.000000,0.390320,-1.000000
651.000000,652.000000,0.321112,-1.000000
661.000000,662.000000,0.277489,-1.000000
741.000000,742.000000,0.357737,-1.000000
746.000000,747.000000,0.352511,-1.000000
749.000000,750.000000,0.320733,-1.000000
1201.000000,1202.000000,0.388933,-1.000000
1217.000000,1218.000000,0.366474,-1.000000
1223.000000,1224.000000,0.173002,-1.000000
1240.000000,1241.000000,0.397791,-1.000000
1254.000000,1255.000000,0.276311,-1.000000
1361.000000,1362.000000,0.371736,-1.000000
1388.000000,1389.000000,0.501887,-1.000000
1401.000000,1402.000000,0.337308,-1.000000
1407.000000,1408.000000,0.336195,-1.000000
1415.000000,1416.000000,0.182644,-1.000000
1426.000000,1427.000000,0.416090,-1.000000
1429.000000,1430.000000,0.253002,-1.000000
1442.000000,1443.000000,0.419470,-1.000000
1449.000000,1450.000000,0.179496,-1.000000
1482.000000,1483.000000,0.503941,-1.000000
1484.000000,1485.000000,0.348759,-1.000000
1640.000000,1641.000000,0.384487,-1.000000
1645.000000,1646.000000,0.209609,-1.000000
1673.000000,1674.000000,0.340820,-1.000000
1685.000000,1686.000000,0.309954,-1.000000
1708.000000,1709.000000,0.179886,-1.000000
1761.000000,1762.000000,0.387852,-1.000000
1770.000000,1771.000000,0.349080,-1.000000
1774.000000,1775.000000,0.386568,-1.000000
1778.000000,1779.000000,0.204356,-1.000000
1832.000000,1833.000000,0.314547,-1.000000
1836.000000,1837.000000,0.377446,-1.000000
1844.000000,1845.000000,0.272968,-1.000000
1887.000000,1888.000000,0.371485,-1.000000
1893.000000,1894.000000,0.212301,-1.000000
1909.000000,1910.000000,0.341947,-1.000000
1921.000000,1922.000000,0.375866,-1.000000
1929.000000,1930.000000,0.263751,-1.000000
1933.000000,1934.000000,0.062408,-1.000000
