Heavy-ion testing done by the CNES using TILU2
Temps(ms),Voie3,Voie4
10,13
20,11
30,12
40,10
50,13
60,13
70,12
80,10
90,12
100,9
110,13
120,12
130,12
140,13
150,11
160,12
170,12
180,11
190,12
200,13
210,13
220,12
230,12
240,13
250,10
260,12
270,10
280,12
290,10
300,11
310,10
320,12
330,9
340,12
350,12
360,12
370,11
380,11
390,11
400,9
410,12
420,12
430,12
440,13
450,11
460,9
470,10
480,11
490,12
500,12
510,12
520,12
530,12
540,12
550,11
560,11
570,10
580,12
590,12
600,9
610,11
620,12
630,12
640,11
650,11
660,12
670,11
680,12
690,10
700,12
710,11
720,11
730,11
740,11
750,13
760,11
770,10
780,12
790,12
800,14
810,13
820,11
830,12
840,10
850,12
860,10
870,11
880,10
890,13
900,11
910,11
920,11
930,10
940,12
950,12
960,13
970,12
980,14
990,12
1000,10
1010,11
1020,12
1030,10
1040,13
1050,11
1060,12
1070,11
1080,12
1090,12
1100,12
1110,11
1120,12
1130,13
1140,16
1150,12
1160,12
1170,11
1180,12
1190,12
1200,13
1210,9
1220,12
1230,11
1240,12
1250,12
1260,11
1270,12
1280,11
1290,12
1300,13
1310,12
1320,12
1330,11
1340,12
1350,12
1360,11
1370,14
1380,11
1390,11
1400,13
1410,12
1420,13
1430,15
1440,12
1450,10
1460,12
1470,12
1480,10
1490,12
1500,12
1510,13
1520,11
1530,12
1540,13
1550,12
1560,13
1570,12
1580,12
1590,12
1600,11
1610,13
1620,12
1630,12
1640,9
1650,12
1660,12
1670,12
1680,11
1690,12
1700,10
1710,11
1720,12
1730,12
1740,12
1750,11
1760,12
1770,12
1780,12
1790,11
1800,10
1810,11
1820,10
1830,12
1840,12
1850,12
1860,13
1870,11
1880,13
1890,13
1900,11
1910,14
1920,10
1930,12
1940,11
1950,10
1960,9
1970,12
1980,11
1990,12
2000,12
2010,11
2020,10
2030,11
2040,11
2050,11
2060,10
2070,12
2080,9
2090,11
2100,12
2110,12
2120,8
2130,10
2140,12
2150,10
2160,12
2170,11
2180,12
2190,12
2200,14
2210,11
2220,12
2230,12
2240,13
2250,11
2260,10
2270,11
2280,10
2290,12
2300,13
2310,13
2320,10
2330,11
2340,11
2350,13
2360,11
2370,11
2380,12
2390,9
2400,13
2410,11
2420,13
2430,12
2440,12
2450,12
2460,9
2470,9
2480,9
2490,13
2500,10
2510,10
2520,10
2530,10
2540,13
2550,12
2560,12
2570,12
2580,10
2590,13
2600,13
2610,8
2620,12
2630,11
2640,12
2650,11
2660,11
2670,10
2680,12
2690,13
2700,10
2710,11
2720,12
2730,13
2740,12
2750,12
2760,10
2770,11
2780,12
2790,13
2800,12
2810,11
2820,9
2830,12
2840,13
2850,12
2860,12
2870,13
2880,11
2890,10
2900,12
2910,11
2920,11
2930,11
2940,11
2950,10
2960,12
2970,12
2980,11
2990,13
3000,11
3010,11
3020,12
3030,11
3040,12
3050,12
3060,10
3070,12
3080,12
3090,12
3100,13
3110,11
3120,11
3130,12
3140,9
3150,9
3160,12
3170,12
3180,11
3190,10
3200,12
3210,13
3220,12
3230,12
3240,12
3250,13
3260,12
3270,11
3280,12
3290,12
3300,12
3310,12
3320,11
3330,10
3340,12
3350,12
3360,12
3370,11
3380,12
3390,10
3400,11
3410,12
3420,12
3430,10
3440,12
3450,12
3460,11
3470,11
3480,14
3490,11
3500,12
3510,12
3520,10
3530,13
3540,12
3550,12
3560,9
3570,12
3580,12
3590,12
3600,11
3610,12
3620,11
3630,12
3640,11
3650,12
3660,10
3670,12
3680,9
3690,11
3700,12
3710,285
3720,345
3730,0
3740,12
3750,12
3760,12
3770,12
3780,10
3790,12
3800,9
3810,11
3820,12
3830,12
3840,14
3850,13
3860,11
3870,11
3880,11
3890,12
3900,11
3910,10
3920,11
3930,12
3940,15
3950,15
3960,13
3970,11
3980,11
3990,10
4000,12
4010,11
4020,11
4030,12
4040,10
4050,11
4060,12
4070,12
4080,12
4090,7
4100,12
4110,12
4120,11
4130,12
4140,12
4150,9
4160,10
4170,11
4180,10
4190,12
4200,12
4210,12
4220,9
4230,12
4240,12
4250,12
4260,11
4270,11
4280,11
4290,11
4300,14
4310,13
4320,14
4330,12
4340,12
4350,12
4360,11
4370,11
4380,14
4390,12
4400,11
4410,11
4420,12
4430,13
4440,12
4450,11
4460,10
4470,12
4480,12
4490,11
4500,12
4510,11
4520,12
4530,10
4540,12
4550,10
4560,10
4570,10
4580,14
4590,12
4600,11
4610,10
4620,12
4630,11
4640,12
4650,12
4660,12
4670,11
4680,12
4690,12
4700,12
4710,14
4720,11
4730,10
4740,12
4750,12
4760,12
4770,11
4780,12
4790,12
4800,10
4810,11
4820,12
4830,11
4840,11
4850,12
4860,11
4870,12
4880,11
4890,11
4900,12
4910,12
4920,13
4930,12
4940,11
4950,12
4960,11
4970,10
4980,12
4990,12
5000,10
5010,12
5020,10
5030,13
5040,12
5050,10
5060,11
5070,10
5080,11
5090,12
5100,11
5110,12
5120,10
5130,12
5140,12
5150,12
5160,12
5170,11
5180,11
5190,12
5200,11
5210,12
5220,11
5230,11
5240,12
5250,11
5260,12
5270,10
5280,12
5290,11
5300,14
5310,11
5320,12
5330,12
5340,13
5350,11
5360,11
5370,12
5380,12
5390,11
5400,12
5410,13
5420,13
5430,328
5440,72
5450,11
5460,10
5470,13
5480,11
5490,12
5500,12
5510,11
5520,12
5530,9
5540,12
5550,11
5560,10
5570,11
5580,11
5590,12
5600,10
5610,12
5620,11
5630,10
5640,10
5650,10
5660,11
5670,12
5680,10
5690,12
5700,11
5710,11
5720,9
5730,12
5740,11
5750,11
5760,12
5770,11
5780,12
5790,12
5800,11
5810,12
5820,11
5830,11
5840,11
5850,12
5860,12
5870,11
5880,12
5890,12
5900,12
5910,11
5920,11
5930,11
5940,12
5950,11
5960,11
5970,11
5980,12
5990,12
6000,9
6010,8
6020,11
6030,12
6040,12
6050,12
6060,10
6070,12
6080,12
6090,12
6100,10
6110,12
6120,12
6130,12
6140,11
6150,10
6160,11
6170,10
6180,10
6190,12
6200,10
6210,11
6220,10
6230,10
6240,12
6250,14
6260,12
6270,13
6280,11
6290,12
6300,11
6310,11
6320,14
6330,8
6340,11
6350,14
6360,8
6370,14
6380,12
6390,13
6400,11
6410,12
6420,11
6430,12
6440,11
6450,10
6460,11
6470,12
6480,12
6490,12
6500,12
6510,11
6520,12
6530,9
6540,10
6550,14
6560,12
6570,13
6580,11
6590,11
6600,9
6610,13
6620,8
6630,10
6640,10
6650,10
6660,10
6670,12
6680,12
6690,12
6700,11
6710,12
6720,12
6730,12
6740,11
6750,12
6760,14
6770,13
6780,11
6790,12
6800,11
6810,12
6820,12
6830,12
6840,10
6850,11
6860,10
6870,11
6880,11
6890,11
6900,11
6910,10
6920,12
6930,13
6940,11
6950,12
6960,11
6970,12
6980,12
6990,13
7000,10
7010,7
7020,11
7030,13
7040,11
7050,12
7060,10
7070,10
7080,12
7090,9
7100,11
7110,12
7120,12
7130,10
7140,11
7150,10
7160,11
7170,13
7180,12
7190,11
7200,11
7210,9
7220,11
7230,14
7240,11
7250,11
7260,12
7270,12
7280,10
7290,12
7300,10
7310,11
7320,14
7330,12
7340,10
7350,10
7360,12
7370,14
7380,12
7390,12
7400,11
7410,11
7420,10
7430,10
7440,12
7450,12
7460,13
7470,11
7480,10
7490,13
7500,11
7510,12
7520,12
7530,9
7540,13
7550,14
7560,13
7570,10
7580,13
7590,11
7600,12
7610,9
7620,12
7630,10
7640,12
7650,11
7660,11
7670,12
7680,13
7690,14
7700,11
7710,9
7720,11
7730,11
7740,12
7750,11
7760,12
7770,11
7780,13
7790,12
7800,11
7810,11
7820,10
7830,10
7840,11
7850,13
7860,12
7870,12
7880,12
7890,12
7900,11
7910,10
7920,11
7930,11
7940,11
7950,11
7960,11
7970,12
7980,10
7990,10
8000,9
8010,10
8020,13
8030,11
8040,13
8050,12
8060,12
8070,13
8080,10
8090,12
8100,10
8110,12
8120,11
8130,10
8140,12
8150,12
8160,10
8170,12
8180,13
8190,12
8200,11
8210,13
8220,12
8230,11
8240,12
8250,12
8260,12
8270,13
8280,11
8290,11
8300,11
8310,11
8320,11
8330,13
8340,12
8350,11
8360,9
8370,12
8380,11
8390,11
8400,11
8410,12
8420,12
8430,12
8440,12
8450,14
8460,13
8470,12
8480,12
8490,10
8500,11
8510,10
8520,11
8530,11
8540,11
8550,10
8560,12
8570,12
8580,13
8590,13
8600,12
8610,12
8620,13
8630,10
8640,9
8650,11
8660,12
8670,12
8680,12
8690,343
8700,0
8710,12
8720,10
8730,12
8740,11
8750,11
8760,13
8770,10
8780,11
8790,10
8800,12
8810,10
8820,13
8830,12
8840,12
8850,10
8860,11
8870,11
8880,13
8890,11
8900,12
8910,13
8920,11
8930,12
8940,12
8950,10
8960,10
8970,12
8980,9
8990,12
9000,10
9010,10
9020,11
9030,11
9040,11
9050,13
9060,12
9070,12
9080,15
9090,11
9100,11
9110,12
9120,11
9130,10
9140,9
9150,11
9160,11
9170,12
9180,10
9190,11
9200,12
9210,14
9220,9
9230,11
9240,11
9250,12
9260,11
9270,11
9280,12
9290,11
9300,10
9310,12
9320,12
9330,13
9340,12
9350,10
9360,12
9370,12
9380,13
9390,12
9400,12
9410,10
9420,13
9430,12
9440,12
9450,12
9460,12
9470,12
9480,11
9490,340
9500,17
9510,10
9520,12
9530,10
9540,12
9550,11
9560,12
9570,10
9580,12
9590,12
9600,11
9610,12
9620,10
9630,12
9640,12
9650,10
9660,343
9670,29
9680,12
9690,11
9700,11
9710,10
9720,14
9730,13
9740,12
9750,13
9760,12
9770,11
9780,11
9790,12
9800,12
9810,11
9820,9
9830,12
9840,12
9850,12
9860,11
9870,12
9880,12
9890,326
9900,21
9910,11
9920,14
9930,10
9940,11
9950,10
9960,12
9970,13
9980,12
9990,12
10000,12
10010,11
10020,11
10030,13
10040,12
10050,11
10060,12
10070,12
10080,12
10090,12
10100,11
10110,12
10120,11
10130,11
10140,11
10150,10
10160,13
10170,11
10180,11
10190,12
10200,12
10210,12
10220,10
10230,12
10240,12
10250,14
10260,12
10270,12
10280,10
10290,12
10300,10
10310,12
10320,13
10330,12
10340,12
10350,11
10360,10
10370,13
10380,12
10390,12
10400,10
10410,12
10420,12
10430,11
10440,13
10450,12
10460,12
10470,10
10480,12
10490,11
10500,14
10510,12
10520,11
10530,10
10540,12
10550,12
10560,12
10570,11
10580,11
10590,12
10600,11
10610,11
10620,12
10630,11
10640,11
10650,12
10660,11
10670,12
10680,10
10690,13
10700,10
10710,12
10720,12
10730,11
10740,11
10750,11
10760,11
10770,12
10780,10
10790,12
10800,11
10810,12
10820,12
10830,10
10840,10
10850,11
10860,12
10870,11
10880,9
10890,14
10900,12
10910,12
10920,10
10930,11
10940,12
10950,9
10960,12
10970,11
10980,11
10990,12
11000,11
11010,11
11020,12
11030,10
11040,11
11050,13
11060,12
11070,11
11080,11
11090,10
11100,10
11110,7
11120,12
11130,11
11140,12
11150,11
11160,11
11170,11
11180,11
11190,11
11200,12
11210,12
11220,11
11230,11
11240,12
11250,11
11260,12
11270,12
11280,11
11290,10
11300,10
11310,11
11320,11
11330,11
11340,11
11350,12
11360,13
11370,12
11380,12
11390,12
11400,12
11410,13
11420,11
11430,12
11440,14
11450,12
11460,9
11470,12
11480,12
11490,12
11500,12
11510,11
11520,13
11530,10
11540,12
11550,11
11560,13
11570,11
11580,11
11590,11
11600,11
11610,12
11620,10
11630,13
11640,12
11650,10
11660,11
11670,12
11680,11
11690,12
11700,14
11710,10
11720,12
11730,11
11740,12
11750,10
11760,11
11770,12
11780,7
11790,12
11800,12
11810,11
11820,11
11830,9
11840,12
11850,10
11860,12
11870,9
11880,9
11890,11
11900,11
11910,13
11920,10
11930,11
11940,11
11950,11
11960,12
11970,12
11980,11
11990,11
12000,12
12010,11
12020,10
12030,11
12040,13
12050,12
12060,10
12070,11
12080,11
12090,12
12100,10
12110,12
12120,12
12130,13
12140,11
12150,9
12160,11
12170,12
12180,13
12190,10
12200,12
12210,11
12220,11
12230,12
12240,12
12250,12
12260,12
12270,13
12280,12
12290,12
12300,11
12310,10
12320,12
12330,11
12340,7
12350,12
12360,10
12370,13
12380,10
12390,12
12400,12
12410,12
12420,10
12430,10
12440,13
12450,12
12460,10
12470,12
12480,11
12490,12
12500,12
12510,11
12520,9
12530,11
12540,12
12550,12
12560,14
12570,11
12580,12
12590,12
12600,12
12610,12
12620,13
12630,9
12640,12
12650,11
12660,12
12670,10
12680,12
12690,10
12700,12
