Fault log of Dyd2
Iteration,Time(s),Current(A),Code
378.000000,379.000000,0.703523,-1.000000
447.000000,448.000000,-0.041423,-1.000000
450.000000,451.000000,0.051886,-1.000000
473.000000,474.000000,0.684329,-1.000000
507.000000,508.000000,0.681001,-1.000000
516.000000,517.000000,-0.007346,-1.000000
520.000000,521.000000,-0.043010,-1.000000
531.000000,532.000000,-0.055533,-1.000000
535.000000,536.000000,0.020779,-1.000000
546.000000,547.000000,-0.043780,-1.000000
560.000000,561.000000,-0.014391,-1.000000
584.000000,585.000000,0.071919,-1.000000
592.000000,593.000000,-0.018355,-1.000000
599.000000,600.000000,-0.018259,-1.000000
607.000000,608.000000,0.669939,-1.000000
734.000000,735.000000,0.653965,-1.000000
1146.000000,1147.000000,0.064079,-1.000000
1156.000000,1157.000000,0.076073,-1.000000
1161.000000,1162.000000,0.024713,-1.000000
1172.000000,1173.000000,0.061011,-1.000000
1179.000000,1180.000000,0.031290,-1.000000
1185.000000,1186.000000,-0.050913,-1.000000
1192.000000,1193.000000,0.028891,-1.000000
1196.000000,1197.000000,0.089132,-1.000000
1199.000000,1200.000000,0.599783,-1.000000
1204.000000,1205.000000,0.090018,-1.000000
1213.000000,1214.000000,0.083575,-1.000000
1216.000000,1217.000000,0.006353,-1.000000
1221.000000,1222.000000,0.029583,-1.000000
1244.000000,1245.000000,0.058461,-1.000000
1248.000000,1249.000000,-0.043269,-1.000000
1253.000000,1254.000000,0.065479,-1.000000
1257.000000,1258.000000,-0.001183,-1.000000
1260.000000,1261.000000,-0.035979,-1.000000
1493.000000,1494.000000,-0.012925,-1.000000
1502.000000,1503.000000,0.657541,-1.000000
1516.000000,1517.000000,-0.049267,-1.000000
1519.000000,1520.000000,-0.024814,-1.000000
1522.000000,1523.000000,0.083982,-1.000000
1529.000000,1530.000000,-0.027270,-1.000000
1536.000000,1537.000000,0.052192,-1.000000
1541.000000,1542.000000,0.007966,-1.000000
1547.000000,1548.000000,-0.005953,-1.000000
1552.000000,1553.000000,0.005306,-1.000000
1557.000000,1558.000000,-0.015751,-1.000000
1560.000000,1561.000000,-0.032771,-1.000000
1586.000000,1587.000000,0.634045,-1.000000
1590.000000,1591.000000,0.001674,-1.000000
1612.000000,1613.000000,0.628869,-1.000000
1619.000000,1620.000000,0.626295,-1.000000
1622.000000,1623.000000,0.578705,-1.000000
1741.000000,1742.000000,0.561239,-1.000000
1751.000000,1752.000000,0.675142,-1.000000
1753.000000,1754.000000,0.536124,-1.000000
1761.000000,1762.000000,0.033574,-1.000000
1769.000000,1770.000000,0.067023,-1.000000
1777.000000,1778.000000,0.652086,-1.000000
1782.000000,1783.000000,0.065859,-1.000000
1785.000000,1786.000000,0.085156,-1.000000
1792.000000,1793.000000,0.083753,-1.000000
1795.000000,1796.000000,0.553034,-1.000000
1803.000000,1804.000000,0.028008,-1.000000
1807.000000,1808.000000,-0.008707,-1.000000
1817.000000,1818.000000,0.034373,-1.000000
1820.000000,1821.000000,0.008967,-1.000000
1824.000000,1825.000000,-0.056385,-1.000000
1828.000000,1829.000000,0.559298,-1.000000
1835.000000,1836.000000,0.627115,-1.000000
1842.000000,1843.000000,0.069789,-1.000000
1845.000000,1846.000000,-0.046964,-1.000000
1852.000000,1853.000000,0.047602,-1.000000
1908.000000,1909.000000,0.712586,-1.000000
1915.000000,1916.000000,0.646013,-1.000000
1917.000000,1918.000000,0.541589,-1.000000
1923.000000,1924.000000,-0.044793,-1.000000
1930.000000,1931.000000,0.018281,-1.000000
1944.000000,1945.000000,0.013253,-1.000000
1948.000000,1949.000000,-0.021505,-1.000000
1953.000000,1954.000000,0.538706,-1.000000
1956.000000,1957.000000,0.969522,-1.000000
1965.000000,1966.000000,0.808190,-1.000000
1972.000000,1973.000000,0.073804,-1.000000
1975.000000,1976.000000,-0.029276,-1.000000
1983.000000,1984.000000,-0.018261,-1.000000
