Fault log of Dyd2
Iteration,Time(s),Current(A),Code
378.000000,379.000000,0.745493,-1.000000
447.000000,448.000000,-0.044270,-1.000000
450.000000,451.000000,0.054652,-1.000000
473.000000,474.000000,0.725144,-1.000000
507.000000,508.000000,0.721617,-1.000000
516.000000,517.000000,-0.008143,-1.000000
520.000000,521.000000,-0.045953,-1.000000
531.000000,532.000000,-0.059229,-1.000000
535.000000,536.000000,0.021674,-1.000000
546.000000,547.000000,-0.046769,-1.000000
560.000000,561.000000,-0.015612,-1.000000
584.000000,585.000000,0.075890,-1.000000
592.000000,593.000000,-0.019815,-1.000000
599.000000,600.000000,-0.019712,-1.000000
1120.000000,1121.000000,0.564228,-1.000000
1146.000000,1147.000000,0.067579,-1.000000
1156.000000,1157.000000,0.080295,-1.000000
1161.000000,1162.000000,0.025845,-1.000000
1172.000000,1173.000000,0.064327,-1.000000
1179.000000,1180.000000,0.032817,-1.000000
1185.000000,1186.000000,-0.054331,-1.000000
1192.000000,1193.000000,0.030274,-1.000000
1203.000000,1204.000000,0.574748,-1.000000
1216.000000,1217.000000,0.006380,-1.000000
1221.000000,1222.000000,0.031008,-1.000000
1244.000000,1245.000000,0.061623,-1.000000
1248.000000,1249.000000,-0.046227,-1.000000
1253.000000,1254.000000,0.069063,-1.000000
1257.000000,1258.000000,-0.001609,-1.000000
1260.000000,1261.000000,-0.038498,-1.000000
1493.000000,1494.000000,-0.014058,-1.000000
1502.000000,1503.000000,0.696744,-1.000000
1509.000000,1510.000000,0.578842,-1.000000
1516.000000,1517.000000,-0.052586,-1.000000
1519.000000,1520.000000,-0.026662,-1.000000
1524.000000,1525.000000,-0.007744,-1.000000
1529.000000,1530.000000,-0.029265,-1.000000
1536.000000,1537.000000,0.054977,-1.000000
1541.000000,1542.000000,0.008090,-1.000000
1547.000000,1548.000000,-0.006666,-1.000000
1552.000000,1553.000000,0.005270,-1.000000
1557.000000,1558.000000,-0.017054,-1.000000
1560.000000,1561.000000,-0.035098,-1.000000
1586.000000,1587.000000,0.671835,-1.000000
1590.000000,1591.000000,0.001419,-1.000000
1612.000000,1613.000000,0.666347,-1.000000
1619.000000,1620.000000,0.663619,-1.000000
1622.000000,1623.000000,0.613166,-1.000000
1741.000000,1742.000000,0.594649,-1.000000
1751.000000,1752.000000,0.715404,-1.000000
1753.000000,1754.000000,0.568023,-1.000000
1761.000000,1762.000000,0.035239,-1.000000
1769.000000,1770.000000,0.070700,-1.000000
1777.000000,1778.000000,0.690961,-1.000000
1782.000000,1783.000000,0.069466,-1.000000
1793.000000,1794.000000,0.577594,-1.000000
1803.000000,1804.000000,0.029338,-1.000000
1807.000000,1808.000000,-0.009586,-1.000000
1817.000000,1818.000000,0.036086,-1.000000
1820.000000,1821.000000,0.009151,-1.000000
1824.000000,1825.000000,-0.060133,-1.000000
1828.000000,1829.000000,0.592592,-1.000000
1835.000000,1836.000000,0.664489,-1.000000
1842.000000,1843.000000,0.073633,-1.000000
1845.000000,1846.000000,-0.050145,-1.000000
1852.000000,1853.000000,0.050111,-1.000000
1908.000000,1909.000000,0.755102,-1.000000
1915.000000,1916.000000,0.684523,-1.000000
1917.000000,1918.000000,0.573816,-1.000000
1923.000000,1924.000000,-0.047842,-1.000000
1930.000000,1931.000000,0.019025,-1.000000
1944.000000,1945.000000,0.013696,-1.000000
1948.000000,1949.000000,-0.023154,-1.000000
1953.000000,1954.000000,0.570760,-1.000000
1956.000000,1957.000000,1.027495,-1.000000
1965.000000,1966.000000,0.856457,-1.000000
1972.000000,1973.000000,0.077889,-1.000000
1975.000000,1976.000000,-0.031392,-1.000000
1983.000000,1984.000000,-0.019715,-1.000000
1991.000000,1992.000000,-0.046687,-1.000000
1996.000000,1997.000000,0.031724,-1.000000
2011.000000,2012.000000,0.053642,-1.000000
2014.000000,2015.000000,0.035407,-1.000000
2019.000000,2020.000000,-0.037282,-1.000000
2027.000000,2028.000000,0.076529,-1.000000
