Fault log of Dyd2
Iteration,Time(s),Current(A),Code
378.000000,379.000000,0.684134,-1.000000
447.000000,448.000000,-0.040674,-1.000000
450.000000,451.000000,0.050112,-1.000000
473.000000,474.000000,0.665460,-1.000000
507.000000,508.000000,0.662222,-1.000000
516.000000,517.000000,-0.007519,-1.000000
520.000000,521.000000,-0.042219,-1.000000
531.000000,532.000000,-0.054403,-1.000000
535.000000,536.000000,0.019846,-1.000000
546.000000,547.000000,-0.042968,-1.000000
560.000000,561.000000,-0.014374,-1.000000
584.000000,585.000000,0.069603,-1.000000
592.000000,593.000000,-0.018231,-1.000000
599.000000,600.000000,-0.018137,-1.000000
1146.000000,1147.000000,0.061975,-1.000000
1156.000000,1157.000000,0.073646,-1.000000
1161.000000,1162.000000,0.023674,-1.000000
1172.000000,1173.000000,0.058991,-1.000000
1179.000000,1180.000000,0.030073,-1.000000
1185.000000,1186.000000,-0.049908,-1.000000
1192.000000,1193.000000,0.027739,-1.000000
1199.000000,1200.000000,0.583199,-1.000000
1213.000000,1214.000000,0.080944,-1.000000
1216.000000,1217.000000,0.005810,-1.000000
1221.000000,1222.000000,0.028412,-1.000000
1244.000000,1245.000000,0.056510,-1.000000
1248.000000,1249.000000,-0.042471,-1.000000
1253.000000,1254.000000,0.063338,-1.000000
1257.000000,1258.000000,-0.001522,-1.000000
1260.000000,1261.000000,-0.035377,-1.000000
1493.000000,1494.000000,-0.012947,-1.000000
1502.000000,1503.000000,0.639395,-1.000000
1511.000000,1512.000000,0.538441,-1.000000
1516.000000,1517.000000,-0.048306,-1.000000
1519.000000,1520.000000,-0.024514,-1.000000
1522.000000,1523.000000,0.081341,-1.000000
1529.000000,1530.000000,-0.026904,-1.000000
1536.000000,1537.000000,0.050410,-1.000000
1541.000000,1542.000000,0.007379,-1.000000
1547.000000,1548.000000,-0.006163,-1.000000
1552.000000,1553.000000,0.004791,-1.000000
1557.000000,1558.000000,-0.015697,-1.000000
1560.000000,1561.000000,-0.032257,-1.000000
1586.000000,1587.000000,0.616535,-1.000000
1590.000000,1591.000000,0.001257,-1.000000
1612.000000,1613.000000,0.611498,-1.000000
1619.000000,1620.000000,0.608994,-1.000000
1622.000000,1623.000000,0.562690,-1.000000
1751.000000,1752.000000,0.656521,-1.000000
1761.000000,1762.000000,0.032295,-1.000000
1769.000000,1770.000000,0.064840,-1.000000
1777.000000,1778.000000,0.634088,-1.000000
1782.000000,1783.000000,0.063708,-1.000000
1785.000000,1786.000000,0.082483,-1.000000
1792.000000,1793.000000,0.081117,-1.000000
1803.000000,1804.000000,0.026880,-1.000000
1807.000000,1808.000000,-0.008843,-1.000000
1817.000000,1818.000000,0.033073,-1.000000
1820.000000,1821.000000,0.008353,-1.000000
1824.000000,1825.000000,-0.055233,-1.000000
1830.000000,1831.000000,0.600855,-1.000000
1835.000000,1836.000000,0.609792,-1.000000
1842.000000,1843.000000,0.067531,-1.000000
1845.000000,1846.000000,-0.046066,-1.000000
1852.000000,1853.000000,0.045944,-1.000000
1908.000000,1909.000000,0.692953,-1.000000
1915.000000,1916.000000,0.628179,-1.000000
1923.000000,1924.000000,-0.043953,-1.000000
1930.000000,1931.000000,0.017415,-1.000000
1944.000000,1945.000000,0.012524,-1.000000
1948.000000,1949.000000,-0.021295,-1.000000
1956.000000,1957.000000,0.942944,-1.000000
1965.000000,1966.000000,0.785973,-1.000000
1972.000000,1973.000000,0.071438,-1.000000
1975.000000,1976.000000,-0.028856,-1.000000
1983.000000,1984.000000,-0.018139,-1.000000
1991.000000,1992.000000,-0.042893,-1.000000
1996.000000,1997.000000,0.029069,-1.000000
2011.000000,2012.000000,0.049185,-1.000000
2014.000000,2015.000000,0.032449,-1.000000
2019.000000,2020.000000,-0.034262,-1.000000
2027.000000,2028.000000,0.070190,-1.000000
2261.000000,2262.000000,0.541182,-1.000000
2268.000000,2269.000000,0.554982,-1.000000
2285.000000,2286.000000,0.530378,-1.000000
2324.000000,2325.000000,0.516216,-1.000000
2359.000000,2360.000000,0.529697,-1.000000
2388.000000,2389.000000,0.565213,-1.000000
2570.000000,2571.000000,0.658853,-1.000000
2601.000000,2602.000000,0.627470,-1.000000
2604.000000,2605.000000,0.661127,-1.000000
2615.000000,2616.000000,0.628940,-1.000000
2620.000000,2621.000000,0.786940,-1.000000
2653.000000,2654.000000,0.623031,-1.000000
2663.000000,2664.000000,0.664110,-1.000000
2666.000000,2667.000000,0.610470,-1.000000
2671.000000,2672.000000,0.629181,-1.000000
2684.000000,2685.000000,0.661789,-1.000000
2688.000000,2689.000000,0.661766,-1.000000
2690.000000,2691.000000,0.518948,-1.000000
2692.000000,2693.000000,0.626183,-1.000000
2699.000000,2700.000000,0.578538,-1.000000
2727.000000,2728.000000,0.620069,-1.000000
2740.000000,2741.000000,0.594738,-1.000000
2745.000000,2746.000000,0.668492,-1.000000
2763.000000,2764.000000,0.611905,-1.000000
2771.000000,2772.000000,0.613725,-1.000000
