Fault log of Dyd2
Iteration,Time(s),Current(A),Code
378.000000,379.000000,0.747203,-1.000000
447.000000,448.000000,-0.045233,-1.000000
450.000000,451.000000,0.054024,-1.000000
473.000000,474.000000,0.726786,-1.000000
507.000000,508.000000,0.723246,-1.000000
516.000000,517.000000,-0.008984,-1.000000
520.000000,521.000000,-0.046922,-1.000000
531.000000,532.000000,-0.060243,-1.000000
535.000000,536.000000,0.020934,-1.000000
546.000000,547.000000,-0.047741,-1.000000
560.000000,561.000000,-0.016478,-1.000000
584.000000,585.000000,0.075334,-1.000000
592.000000,593.000000,-0.020695,-1.000000
599.000000,600.000000,-0.020593,-1.000000
607.000000,608.000000,0.711478,-1.000000
734.000000,735.000000,0.694485,-1.000000
1146.000000,1147.000000,0.066994,-1.000000
1161.000000,1162.000000,0.025119,-1.000000
1172.000000,1173.000000,0.063731,-1.000000
1179.000000,1180.000000,0.032115,-1.000000
1185.000000,1186.000000,-0.055328,-1.000000
1192.000000,1193.000000,0.029563,-1.000000
1199.000000,1200.000000,0.636849,-1.000000
1216.000000,1217.000000,0.005588,-1.000000
1221.000000,1222.000000,0.030300,-1.000000
1244.000000,1245.000000,0.061019,-1.000000
1248.000000,1249.000000,-0.047197,-1.000000
1253.000000,1254.000000,0.068484,-1.000000
1257.000000,1258.000000,-0.002428,-1.000000
1260.000000,1261.000000,-0.039442,-1.000000
1493.000000,1494.000000,-0.014919,-1.000000
1502.000000,1503.000000,0.698289,-1.000000
1509.000000,1510.000000,0.579988,-1.000000
1516.000000,1517.000000,-0.053577,-1.000000
1519.000000,1520.000000,-0.027565,-1.000000
1524.000000,1525.000000,-0.008584,-1.000000
1529.000000,1530.000000,-0.030178,-1.000000
1536.000000,1537.000000,0.054350,-1.000000
1541.000000,1542.000000,0.007304,-1.000000
1547.000000,1548.000000,-0.007502,-1.000000
1552.000000,1553.000000,0.004474,-1.000000
1557.000000,1558.000000,-0.017925,-1.000000
1560.000000,1561.000000,-0.036030,-1.000000
1586.000000,1587.000000,0.673296,-1.000000
1590.000000,1591.000000,0.000611,-1.000000
1612.000000,1613.000000,0.667789,-1.000000
1619.000000,1620.000000,0.665052,-1.000000
1622.000000,1623.000000,0.614428,-1.000000
1741.000000,1742.000000,0.595848,-1.000000
1751.000000,1752.000000,0.717012,-1.000000
1761.000000,1762.000000,0.034545,-1.000000
1769.000000,1770.000000,0.070126,-1.000000
1777.000000,1778.000000,0.692487,-1.000000
1782.000000,1783.000000,0.068888,-1.000000
1793.000000,1794.000000,0.578736,-1.000000
1803.000000,1804.000000,0.028624,-1.000000
1807.000000,1808.000000,-0.010432,-1.000000
1817.000000,1818.000000,0.035395,-1.000000
1820.000000,1821.000000,0.008369,-1.000000
1824.000000,1825.000000,-0.061150,-1.000000
1828.000000,1829.000000,0.593784,-1.000000
1835.000000,1836.000000,0.665924,-1.000000
1845.000000,1846.000000,-0.051128,-1.000000
1852.000000,1853.000000,0.049467,-1.000000
1908.000000,1909.000000,0.756844,-1.000000
1915.000000,1916.000000,0.686026,-1.000000
1917.000000,1918.000000,0.574945,-1.000000
1923.000000,1924.000000,-0.048818,-1.000000
1930.000000,1931.000000,0.018276,-1.000000
1944.000000,1945.000000,0.012929,-1.000000
1948.000000,1949.000000,-0.024046,-1.000000
1956.000000,1957.000000,1.030159,-1.000000
1965.000000,1966.000000,0.858543,-1.000000
1975.000000,1976.000000,-0.032312,-1.000000
1983.000000,1984.000000,-0.020595,-1.000000
1991.000000,1992.000000,-0.047658,-1.000000
1996.000000,1997.000000,0.031018,-1.000000
2011.000000,2012.000000,0.053010,-1.000000
2014.000000,2015.000000,0.034713,-1.000000
2019.000000,2020.000000,-0.038222,-1.000000
2261.000000,2262.000000,0.590912,-1.000000
2268.000000,2269.000000,0.605999,-1.000000
2285.000000,2286.000000,0.579100,-1.000000
2359.000000,2360.000000,0.578355,-1.000000
2570.000000,2571.000000,0.719563,-1.000000
2582.000000,2583.000000,0.657417,-1.000000
2590.000000,2591.000000,0.713661,-1.000000
2604.000000,2605.000000,0.722049,-1.000000
2615.000000,2616.000000,0.686858,-1.000000
2620.000000,2621.000000,0.859600,-1.000000
2653.000000,2654.000000,0.680398,-1.000000
2663.000000,2664.000000,0.725309,-1.000000
2666.000000,2667.000000,0.666665,-1.000000
2668.000000,2669.000000,0.560281,-1.000000
2671.000000,2672.000000,0.687122,-1.000000
2684.000000,2685.000000,0.722772,-1.000000
2688.000000,2689.000000,0.722747,-1.000000
2690.000000,2691.000000,0.566604,-1.000000
2692.000000,2693.000000,0.683844,-1.000000
2699.000000,2700.000000,0.631754,-1.000000
2727.000000,2728.000000,0.677159,-1.000000
2740.000000,2741.000000,0.649465,-1.000000
2745.000000,2746.000000,0.730101,-1.000000
2763.000000,2764.000000,0.668234,-1.000000
2771.000000,2772.000000,0.670224,-1.000000
2775.000000,2776.000000,0.649497,-1.000000
2781.000000,2782.000000,0.667239,-1.000000
2785.000000,2786.000000,0.553676,-1.000000
2787.000000,2788.000000,0.720960,-1.000000
2795.000000,2796.000000,0.741332,-1.000000
2822.000000,2823.000000,0.717769,-1.000000
2846.000000,2847.000000,0.729786,-1.000000
2850.000000,2851.000000,0.576134,-1.000000
2884.000000,2885.000000,0.544082,-1.000000
2983.000000,2984.000000,0.569698,-1.000000
3207.000000,3208.000000,0.570007,-1.000000
3212.000000,3213.000000,0.584090,-1.000000
3262.000000,3263.000000,0.769740,-1.000000
3302.000000,3303.000000,0.558442,-1.000000
3353.000000,3354.000000,0.658900,-1.000000
3362.000000,3363.000000,0.656714,-1.000000
3386.000000,3387.000000,0.563757,-1.000000
3460.000000,3461.000000,0.560339,-1.000000
3469.000000,3470.000000,0.701589,-1.000000
3505.000000,3506.000000,0.571876,-1.000000
3514.000000,3515.000000,0.660509,-1.000000
3519.000000,3520.000000,0.807692,-1.000000
3527.000000,3528.000000,0.831052,-1.000000
3535.000000,3536.000000,0.573281,-1.000000
3546.000000,3547.000000,0.664191,-1.000000
3549.000000,3550.000000,0.654145,-1.000000
3580.000000,3581.000000,0.569173,-1.000000
3615.000000,3616.000000,0.592506,-1.000000
3624.000000,3625.000000,0.656355,-1.000000
3628.000000,3629.000000,0.661957,-1.000000
3631.000000,3632.000000,0.547844,-1.000000
3636.000000,3637.000000,1.074071,-1.000000
3688.000000,3689.000000,0.587295,-1.000000
3694.000000,3695.000000,0.865752,-1.000000
3699.000000,3700.000000,1.023761,-1.000000
3709.000000,3710.000000,0.863844,-1.000000
3728.000000,3729.000000,0.737685,-1.000000
3754.000000,3755.000000,0.669681,-1.000000
3758.000000,3759.000000,0.823189,-1.000000
3927.000000,3928.000000,0.585973,-1.000000
3936.000000,3937.000000,0.711456,-1.000000
3959.000000,3960.000000,0.905003,-1.000000
3972.000000,3973.000000,0.708101,-1.000000
3977.000000,3978.000000,0.831077,-1.000000
3979.000000,3980.000000,0.598703,-1.000000
3985.000000,3986.000000,0.905979,-1.000000
3994.000000,3995.000000,1.016080,-1.000000
4003.000000,4004.000000,0.680013,-1.000000
4005.000000,4006.000000,0.560022,-1.000000
4011.000000,4012.000000,0.662379,-1.000000
4015.000000,4016.000000,0.766430,-1.000000
4021.000000,4022.000000,0.777365,-1.000000
4030.000000,4031.000000,0.669838,-1.000000
4033.000000,4034.000000,0.105466,-1.000000
4036.000000,4037.000000,0.557360,-1.000000
4047.000000,4048.000000,0.058499,-1.000000
4050.000000,4051.000000,0.606537,-1.000000
4057.000000,4058.000000,0.086030,-1.000000
4060.000000,4061.000000,0.557906,-1.000000
4066.000000,4067.000000,0.605631,-1.000000
4072.000000,4073.000000,0.109040,-1.000000
4084.000000,4085.000000,0.048278,-1.000000
4086.000000,4087.000000,0.575515,-1.000000
4095.000000,4096.000000,0.067169,-1.000000
4100.000000,4101.000000,0.611670,-1.000000
4109.000000,4110.000000,0.076704,-1.000000
4112.000000,4113.000000,0.603842,-1.000000
4114.000000,4115.000000,0.085787,-1.000000
4116.000000,4117.000000,0.589071,-1.000000
4124.000000,4125.000000,0.104414,-1.000000
4149.000000,4150.000000,0.577632,-1.000000
4156.000000,4157.000000,0.699718,-1.000000
4241.000000,4242.000000,0.558159,-1.000000
4250.000000,4251.000000,0.693371,-1.000000
4418.000000,4419.000000,0.591553,-1.000000
4421.000000,4422.000000,0.600081,-1.000000
4424.000000,4425.000000,0.609733,-1.000000
4431.000000,4432.000000,0.667131,-1.000000
4442.000000,4443.000000,0.077079,-1.000000
4450.000000,4451.000000,0.562783,-1.000000
4456.000000,4457.000000,0.120556,-1.000000
4460.000000,4461.000000,0.094552,-1.000000
4470.000000,4471.000000,0.594077,-1.000000
4473.000000,4474.000000,0.125396,-1.000000
4481.000000,4482.000000,0.744246,-1.000000
4489.000000,4490.000000,0.740979,-1.000000
4505.000000,4506.000000,0.181412,-1.000000
4510.000000,4511.000000,0.550795,-1.000000
4568.000000,4569.000000,0.704580,-1.000000
4596.000000,4597.000000,0.084644,-1.000000
4602.000000,4603.000000,0.094198,-1.000000
4609.000000,4610.000000,0.553194,-1.000000
4612.000000,4613.000000,0.672465,-1.000000
4620.000000,4621.000000,0.669660,-1.000000
4624.000000,4625.000000,0.573442,-1.000000
4627.000000,4628.000000,0.670607,-1.000000
4630.000000,4631.000000,0.150175,-1.000000
4634.000000,4635.000000,0.553173,-1.000000
4649.000000,4650.000000,0.079177,-1.000000
4652.000000,4653.000000,0.553448,-1.000000
4658.000000,4659.000000,0.579948,-1.000000
4661.000000,4662.000000,0.123645,-1.000000
4663.000000,4664.000000,0.592744,-1.000000
4668.000000,4669.000000,0.675811,-1.000000
4672.000000,4673.000000,0.571907,-1.000000
4679.000000,4680.000000,0.135104,-1.000000
4685.000000,4686.000000,0.565884,-1.000000
4715.000000,4716.000000,0.573238,-1.000000
4724.000000,4725.000000,0.552573,-1.000000
4804.000000,4805.000000,0.583871,-1.000000
4857.000000,4858.000000,0.579429,-1.000000
4860.000000,4861.000000,0.094718,-1.000000
4866.000000,4867.000000,0.143440,-1.000000
4875.000000,4876.000000,0.562726,-1.000000
4879.000000,4880.000000,0.677781,-1.000000
4882.000000,4883.000000,0.563241,-1.000000
