Fault log of Dyd2
Iteration,Time(s),Current(A),Code
23.000000,24.000000,0.372119,-1.000000
42.000000,43.000000,0.378526,-1.000000
48.000000,49.000000,0.342832,-1.000000
58.000000,59.000000,0.187374,-1.000000
86.000000,87.000000,0.303971,-1.000000
93.000000,94.000000,0.197725,-1.000000
101.000000,102.000000,0.366376,-1.000000
112.000000,113.000000,0.333024,-1.000000
219.000000,220.000000,0.388007,-1.000000
233.000000,234.000000,0.416434,-1.000000
236.000000,237.000000,0.191440,-1.000000
296.000000,297.000000,0.322081,-1.000000
350.000000,351.000000,0.204317,-1.000000
353.000000,354.000000,0.343752,-1.000000
360.000000,361.000000,0.384920,-1.000000
365.000000,366.000000,0.205820,-1.000000
369.000000,370.000000,0.352694,-1.000000
375.000000,376.000000,0.083406,-1.000000
384.000000,385.000000,0.426904,-1.000000
386.000000,387.000000,0.323656,-1.000000
400.000000,401.000000,0.191899,-1.000000
406.000000,407.000000,0.179340,-1.000000
408.000000,409.000000,0.311376,-1.000000
417.000000,418.000000,0.051988,-1.000000
424.000000,425.000000,0.388112,-1.000000
427.000000,428.000000,0.248147,-1.000000
430.000000,431.000000,0.143950,-1.000000
463.000000,464.000000,0.319446,-1.000000
545.000000,546.000000,0.374196,-1.000000
549.000000,550.000000,0.318978,-1.000000
568.000000,569.000000,0.426603,-1.000000
572.000000,573.000000,0.215828,-1.000000
600.000000,601.000000,0.298467,-1.000000
619.000000,620.000000,0.415260,-1.000000
621.000000,622.000000,0.176030,-1.000000
629.000000,630.000000,0.359177,-1.000000
633.000000,634.000000,0.365344,-1.000000
641.000000,642.000000,0.398197,-1.000000
645.000000,646.000000,0.373541,-1.000000
651.000000,652.000000,0.307258,-1.000000
661.000000,662.000000,0.265479,-1.000000
741.000000,742.000000,0.342335,-1.000000
746.000000,747.000000,0.337330,-1.000000
755.000000,756.000000,0.215962,-1.000000
1197.000000,1198.000000,0.324524,-1.000000
1201.000000,1202.000000,0.372212,-1.000000
1223.000000,1224.000000,0.165409,-1.000000
1240.000000,1241.000000,0.380696,-1.000000
1254.000000,1255.000000,0.264351,-1.000000
1346.000000,1347.000000,0.334239,-1.000000
1361.000000,1362.000000,0.355742,-1.000000
1401.000000,1402.000000,0.322770,-1.000000
1415.000000,1416.000000,0.174643,-1.000000
1429.000000,1430.000000,0.242027,-1.000000
1449.000000,1450.000000,0.171628,-1.000000
1465.000000,1466.000000,0.333808,-1.000000
1484.000000,1485.000000,0.333736,-1.000000
1507.000000,1508.000000,0.168626,-1.000000
1530.000000,1531.000000,0.167086,-1.000000
1533.000000,1534.000000,0.288831,-1.000000
1558.000000,1559.000000,0.171841,-1.000000
1567.000000,1568.000000,0.338770,-1.000000
1580.000000,1581.000000,0.183133,-1.000000
1599.000000,1600.000000,0.168133,-1.000000
1606.000000,1607.000000,0.161400,-1.000000
1618.000000,1619.000000,0.244842,-1.000000
1645.000000,1646.000000,0.200468,-1.000000
1650.000000,1651.000000,0.183827,-1.000000
1655.000000,1656.000000,0.327763,-1.000000
1657.000000,1658.000000,0.199986,-1.000000
1664.000000,1665.000000,0.226525,-1.000000
1673.000000,1674.000000,0.326133,-1.000000
1708.000000,1709.000000,0.172002,-1.000000
1710.000000,1711.000000,0.303247,-1.000000
1733.000000,1734.000000,0.163298,-1.000000
1735.000000,1736.000000,0.310646,-1.000000
1738.000000,1739.000000,0.162809,-1.000000
1747.000000,1748.000000,0.175789,-1.000000
1780.000000,1781.000000,0.167363,-1.000000
1788.000000,1789.000000,0.164340,-1.000000
1815.000000,1816.000000,0.177676,-1.000000
1848.000000,1849.000000,0.172199,-1.000000
1895.000000,1896.000000,0.174514,-1.000000
1922.000000,1923.000000,0.173278,-1.000000
1933.000000,1934.000000,0.059489,-1.000000
1937.000000,1938.000000,0.023089,-1.000000
1941.000000,1942.000000,0.129223,-1.000000
1946.000000,1947.000000,0.333182,-1.000000
1954.000000,1955.000000,0.068070,-1.000000
1958.000000,1959.000000,0.127429,-1.000000
1963.000000,1964.000000,0.331720,-1.000000
1967.000000,1968.000000,0.076702,-1.000000
1972.000000,1973.000000,0.393951,-1.000000
1983.000000,1984.000000,0.071960,-1.000000
